CD_SAFRA;CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;NO_CORTE;DE_VARIED;ANO;QT_AREA_PROD;TP_FORNEC;PERC_INFEST_BROCA
22526;10310;Fazenda Sao Jorge;22;1;CTC1007;2025;7,68;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;23;2;RB975033;2021;3,28;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;23;3;RB975033;2022;3,68;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;23;4;RB975033;2023;3,68;1-PRÓPRIO;0,00%
22526;10310;Fazenda Sao Jorge;23;1;CTC1007;2025;27,66;1-PRÓPRIO;0,63%
22122;10310;Fazenda Sao Jorge;24;2;RB975033;2021;2,63;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;24;3;RB975033;2022;2,72;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;24;4;RB975033;2023;2,72;1-PRÓPRIO;0,00%
22526;10310;Fazenda Sao Jorge;24;1;CTC1007;2025;36,52;1-PRÓPRIO;0,08%
22122;10310;Fazenda Sao Jorge;25;2;RB975033;2021;1,37;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;25;3;RB975033;2022;1,63;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;25;4;RB975033;2023;1,63;1-PRÓPRIO;0,00%
22526;10310;Fazenda Sao Jorge;25;1;CTC1007;2025;39,45;1-PRÓPRIO;0,28%
22122;10310;Fazenda Sao Jorge;26;2;RB975033;2021;2,25;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;26;3;RB975033;2022;2,42;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;26;4;RB975033;2023;2,42;1-PRÓPRIO;0,00%
22526;10310;Fazenda Sao Jorge;26;1;CTC1007;2025;38,63;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;27;2;RB975033;2021;0,61;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;27;3;RB975033;2022;0,74;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;27;4;RB975033;2023;0,74;1-PRÓPRIO;0,00%
22526;10310;Fazenda Sao Jorge;27;1;CTC1007;2025;9,77;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;28;2;RB975033;2021;3,16;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;28;3;RB975033;2022;3,16;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;28;4;RB975033;2023;3,16;1-PRÓPRIO;0,00%
22526;10310;Fazenda Sao Jorge;28;1;CTC1007;2025;24,97;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;29;2;RB975033;2021;3,41;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;29;3;RB975033;2022;3,72;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;29;4;RB975033;2023;3,72;1-PRÓPRIO;0,00%
22526;10310;Fazenda Sao Jorge;29;1;CTC1007;2025;5,83;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;30;2;RB975033;2021;2,86;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;30;3;RB975033;2022;3,34;1-PRÓPRIO;0,62%
22324;10310;Fazenda Sao Jorge;30;4;RB975033;2023;3,34;1-PRÓPRIO;0,00%
22526;10310;Fazenda Sao Jorge;30;1;CTC1007;2025;20,14;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;31;2;RB975033;2021;4,16;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;31;3;RB975033;2022;4,71;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;31;4;RB975033;2023;4,71;1-PRÓPRIO;0,00%
22526;10310;Fazenda Sao Jorge;31;1;CTC1007;2025;14,39;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;32;2;RB975033;2021;5,19;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;32;3;RB975033;2022;5,57;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;32;4;RB975033;2023;5,57;1-PRÓPRIO;0,00%
22526;10310;Fazenda Sao Jorge;32;1;CTC1007;2025;17,87;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;33;2;RB975033;2021;3,59;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;33;3;RB975033;2022;5,07;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;33;4;RB975033;2023;5,07;1-PRÓPRIO;0,35%
22526;10310;Fazenda Sao Jorge;33;1;CTC1007;2025;39,79;1-PRÓPRIO;0,37%
22122;10310;Fazenda Sao Jorge;34;2;RB975033;2021;10,75;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;34;3;RB975033;2022;10,75;1-PRÓPRIO;0,86%
22324;10310;Fazenda Sao Jorge;34;4;RB975033;2023;10,75;1-PRÓPRIO;0,00%
22526;10310;Fazenda Sao Jorge;34;1;CTC1007;2025;17,1;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;35;2;RB975033;2021;1,2;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;35;3;RB975033;2022;1,2;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;35;4;RB975033;2023;1,2;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;36;2;RB975033;2021;4,15;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;36;3;RB975033;2022;4,15;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;36;4;RB975033;2023;4,15;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;37;2;RB975033;2021;6,08;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;37;3;RB975033;2022;6,38;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;37;4;RB975033;2023;6,38;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;38;2;RB975033;2021;2,75;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;38;3;RB975033;2022;3,02;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;38;4;RB975033;2023;3,02;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;39;2;RB975033;2021;2,02;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;39;3;RB975033;2022;2,23;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;39;4;RB975033;2023;2,23;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;40;2;RB975033;2021;0,42;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;40;3;RB975033;2022;0,45;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;40;4;RB975033;2023;0,45;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;41;2;RB975033;2021;0,96;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;41;3;RB975033;2022;1,17;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;41;4;RB975033;2023;1,17;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;42;2;RB975033;2021;1,57;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;42;3;RB975033;2022;1,82;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;42;4;RB975033;2023;1,82;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;43;2;RB966928;2021;2,49;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;43;3;RB966928;2022;2,61;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;43;4;RB966928;2023;2,61;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;44;2;RB966928;2021;4,34;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;44;3;RB966928;2022;4,69;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;44;4;RB966928;2023;4,69;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;45;2;RB975033;2021;8,15;1-PRÓPRIO;0,09%
22223;10310;Fazenda Sao Jorge;45;3;RB975033;2022;8,35;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;45;4;RB975033;2023;8,35;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;46;2;RB975033;2021;2,02;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;46;3;RB975033;2022;2,22;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;46;4;RB975033;2023;2,22;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;47;2;RB975033;2021;2,94;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;47;3;RB975033;2022;3,12;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;47;4;RB975033;2023;3,12;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;48;2;RB966928;2021;1,26;1-PRÓPRIO;1,09%
22223;10310;Fazenda Sao Jorge;48;3;RB966928;2022;1,44;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;48;4;RB966928;2023;1,44;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;49;2;RB975201;2021;3,69;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;49;3;RB975201;2022;3,93;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;49;4;RB975201;2023;3,93;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;50;2;RB975201;2021;2,23;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;50;3;RB975201;2022;2,46;1-PRÓPRIO;0,55%
22324;10310;Fazenda Sao Jorge;50;4;RB975201;2023;2,46;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;51;2;RB975033;2021;2,87;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;51;3;RB975033;2022;3,05;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;51;4;RB975033;2023;3,05;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;52;2;RB975201;2021;3,92;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;52;3;RB975201;2022;3,99;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;52;4;RB975201;2023;3,99;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;53;2;RB975033;2021;2,84;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;53;3;RB975033;2022;2,88;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;53;4;RB975033;2023;2,88;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;54;2;RB975201;2021;5,28;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;54;3;RB975201;2022;5,33;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;54;4;RB975201;2023;5,33;1-PRÓPRIO;0,63%
22122;10310;Fazenda Sao Jorge;55;2;RB975201;2021;6,72;1-PRÓPRIO;0,40%
22223;10310;Fazenda Sao Jorge;55;3;RB975201;2022;6,89;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;55;4;RB975201;2023;6,89;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;56;2;RB975201;2021;9,82;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;56;3;RB975201;2022;9,82;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;56;4;RB975201;2023;9,82;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;57;2;RB975033;2021;4,63;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;57;3;RB975033;2022;4,63;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;57;4;RB975033;2023;4,63;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;58;2;RB975033;2021;9,28;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;58;3;RB975033;2022;9,28;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;58;4;RB975033;2023;9,28;1-PRÓPRIO;0,60%
22122;10310;Fazenda Sao Jorge;59;2;RB975033;2021;2,02;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;59;3;RB975033;2022;2,12;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;59;4;RB975033;2023;2,12;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;60;2;RB975033;2021;4,86;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;60;3;RB975033;2022;5;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;60;4;RB975033;2023;5;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;61;2;RB975033;2021;6,07;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;61;3;RB975033;2022;6,38;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;61;4;RB975033;2023;6,38;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;62;2;RB975033;2021;2,76;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;62;3;RB975033;2022;2,99;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;62;4;RB975033;2023;2,99;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;63;2;RB975033;2021;2,16;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;63;3;RB975033;2022;2,16;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;63;4;RB975033;2023;2,16;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;64;2;RB975033;2021;2,91;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;64;3;RB975033;2022;2,91;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;64;4;RB975033;2023;2,91;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;65;2;RB975033;2021;0,8;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;65;3;RB975033;2022;0,8;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;65;4;RB975033;2023;0,8;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;66;2;RB975033;2021;1,92;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;66;3;RB975033;2022;1,92;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;66;4;RB975033;2023;1,92;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;67;2;RB975033;2021;7,23;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;67;3;RB975033;2022;7,35;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;67;4;RB975033;2023;7,35;1-PRÓPRIO;0,30%
22122;10310;Fazenda Sao Jorge;68;2;RB975033;2021;1,85;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;68;3;RB975033;2022;1,85;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;68;4;RB975033;2023;1,85;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;69;2;RB975201;2021;2,01;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;69;3;RB975201;2022;2,01;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;69;4;RB975201;2023;2,01;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;70;2;RB975201;2021;4,66;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;70;3;RB975201;2022;4,66;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;70;4;RB975201;2023;4,66;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;71;2;RB975201;2021;10,02;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;71;3;RB975201;2022;10,02;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;71;4;RB975201;2023;10,02;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;72;2;RB975201;2021;2,45;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;72;3;RB975201;2022;2,45;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;72;4;RB975201;2023;2,45;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;73;2;RB975201;2021;0,4;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;73;3;RB975201;2022;0,4;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;73;4;RB975201;2023;0,4;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;74;2;RB975201;2021;0,53;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;74;3;RB975201;2022;0,53;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;74;4;RB975201;2023;0,53;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;75;2;RB975201;2021;1,62;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;75;3;RB975201;2022;1,62;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;75;4;RB975201;2023;1,62;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;76;2;RB975201;2021;2,15;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;76;3;RB975201;2022;2,15;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;76;4;RB975201;2023;2,15;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;77;2;RB975201;2021;1,78;1-PRÓPRIO;0,14%
22223;10310;Fazenda Sao Jorge;77;3;RB975201;2022;1,78;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;77;4;RB975201;2023;1,78;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;78;2;RB975201;2021;1,26;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;78;3;RB975201;2022;1,26;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;78;4;RB975201;2023;1,26;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;79;2;RB975201;2021;1,61;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;79;3;RB975201;2022;1,61;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;79;4;RB975201;2023;1,61;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;80;2;RB975201;2021;4,69;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;80;3;RB975201;2022;4,69;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;80;4;RB975201;2023;4,69;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;81;2;RB975201;2021;0,9;1-PRÓPRIO;0,17%
22223;10310;Fazenda Sao Jorge;81;3;RB975201;2022;0,9;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;81;4;RB975201;2023;0,9;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;82;2;RB975201;2021;2,22;1-PRÓPRIO;0,35%
22223;10310;Fazenda Sao Jorge;82;3;RB975201;2022;2,22;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;82;4;RB975201;2023;2,22;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;83;2;RB975201;2021;4,04;1-PRÓPRIO;0,31%
22223;10310;Fazenda Sao Jorge;83;3;RB975201;2022;4,04;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;83;4;RB975201;2023;4,04;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;84;2;RB975201;2021;1,08;1-PRÓPRIO;0,44%
22223;10310;Fazenda Sao Jorge;84;3;RB975201;2022;1,08;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;84;4;RB975201;2023;1,08;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;85;2;RB975201;2021;1,84;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;85;3;RB975201;2022;1,84;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;85;4;RB975201;2023;1,84;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;86;2;RB975201;2021;8,88;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;86;3;RB975201;2022;8,88;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;86;4;RB975201;2023;8,88;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;87;2;RB975201;2021;2,15;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;87;3;RB975201;2022;2,15;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;87;4;RB975201;2023;2,15;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;88;2;RB975201;2021;2,23;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;88;3;RB975201;2022;2,23;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;88;4;RB975201;2023;2,23;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;89;2;RB975201;2021;5,53;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;89;3;RB975201;2022;5,57;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;89;4;RB975201;2023;5,57;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;90;2;RB975201;2021;14,98;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;90;3;RB975201;2022;14,98;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;90;4;RB975201;2023;14,98;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;91;2;RB975201;2021;6,82;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;91;3;RB975201;2022;6,82;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;91;4;RB975201;2023;6,82;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;92;2;RB975201;2021;4,16;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;92;3;RB975201;2022;4,16;1-PRÓPRIO;0,05%
22324;10310;Fazenda Sao Jorge;92;4;RB975201;2023;4,16;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;93;2;RB975201;2021;1,68;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;93;3;RB975201;2022;1,68;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;93;4;RB975201;2023;1,68;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;94;2;RB966928;2021;13,85;1-PRÓPRIO;0,33%
22223;10310;Fazenda Sao Jorge;94;3;RB966928;2022;13,85;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;94;4;RB966928;2023;13,85;1-PRÓPRIO;1,18%
22122;10310;Fazenda Sao Jorge;95;2;RB867515;2021;7,46;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;95;3;RB867515;2022;7,46;1-PRÓPRIO;0,85%
22324;10310;Fazenda Sao Jorge;95;4;RB867515;2023;7,46;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;96;2;RB867515;2021;3,89;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;96;3;RB867515;2022;3,89;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;96;4;RB867515;2023;3,89;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;97;2;RB867515;2021;6,66;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;97;3;RB867515;2022;6,66;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;97;4;RB867515;2023;6,66;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;98;2;RB867515;2021;0,66;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;98;3;RB867515;2022;0,66;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;98;4;RB867515;2023;0,66;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;99;2;RB867515;2021;4,67;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;99;3;RB867515;2022;4,67;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;99;4;RB867515;2023;4,67;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;100;2;RB867515;2021;0,81;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;100;3;RB867515;2022;1,24;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;100;4;RB867515;2023;1,24;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;101;2;RB867515;2021;1,57;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;101;3;RB867515;2022;1,57;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;101;4;RB867515;2023;1,57;1-PRÓPRIO;0,00%
22425;10310;Fazenda Sao Jorge;101;5;RB867515;2024;1,57;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;102;2;RB867515;2021;1,04;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;102;3;RB867515;2022;1,04;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;102;4;RB867515;2023;1,04;1-PRÓPRIO;0,00%
22425;10310;Fazenda Sao Jorge;102;5;RB867515;2024;1,04;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;103;2;RB867515;2021;2,32;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;103;3;RB867515;2022;2,32;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;103;4;RB867515;2023;2,32;1-PRÓPRIO;0,00%
22425;10310;Fazenda Sao Jorge;103;5;RB867515;2024;2,32;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;104;2;RB867515;2021;1,74;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;104;3;RB867515;2022;1,74;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;104;4;RB867515;2023;1,74;1-PRÓPRIO;0,00%
22425;10310;Fazenda Sao Jorge;104;5;RB867515;2024;1,74;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;105;2;RB867515;2021;2,86;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;105;3;RB867515;2022;2,86;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;105;4;RB867515;2023;2,86;1-PRÓPRIO;0,00%
22425;10310;Fazenda Sao Jorge;105;5;RB867515;2024;2,86;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;106;2;RB867515;2021;2,7;1-PRÓPRIO;0,00%
22223;10310;Fazenda Sao Jorge;106;3;RB867515;2022;2,7;1-PRÓPRIO;0,00%
22324;10310;Fazenda Sao Jorge;106;4;RB867515;2023;2,7;1-PRÓPRIO;0,00%
22425;10310;Fazenda Sao Jorge;106;5;RB867515;2024;2,7;1-PRÓPRIO;0,00%
22122;10310;Fazenda Sao Jorge;107;2;RB867515;2021;1,98;1-PRÓPRIO;0,00%
