CD_SAFRA;CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;NO_CORTE;DE_VARIED;ANO;QT_AREA_PROD;QT_TT_RIZOMAS;QT_RIZOMAS_ATAC;PERC_TOCO_ATAC
22526;20441;Fazenda Ouro Verde ;15;3;RB975201;2024;36,88;618;0;0,00%
22425;20441;Fazenda Ouro Verde ;16;2;RB975201;2023;52,8;1.550,00;1;0,06%
22526;20441;Fazenda Ouro Verde ;16;3;RB975201;2024;52,8;736;0;0,00%
22526;20441;Fazenda Ouro Verde ;17;3;RB975201;2024;4,48;73;0;0,00%
22425;20441;Fazenda Ouro Verde ;18;2;RB975201;2023;21,15;641;0;0,00%
22526;20441;Fazenda Ouro Verde ;18;3;RB975201;2024;21,15;309;0;0,00%
22526;20442;Fazenda Vale do Sol ;63;2;RB975033;2024;4,57;119;0;0,00%
22526;20442;Fazenda Vale do Sol ;64;2;RB975033;2024;18,14;479;0;0,00%
22526;20442;Fazenda Vale do Sol ;65;2;RB975033;2024;24,84;304;0;0,00%
22526;20442;Fazenda Vale do Sol ;66;2;RB975033;2024;13,84;282;0;0,00%
22223;20446;Estância São José;1;4;SP83-2847;2021;1,85;60;0;0,00%
22425;20446;Estância São José;1;0;ADEF;2023;28,25;82;1;1,22%
22223;20446;Estância São José;2;4;SP83-2847;2021;4,45;163;0;0,00%
22425;20446;Estância São José;3;0;ADEF;2023;11,8;191;1;0,52%
22223;20446;Estância São José;4;4;SP83-2847;2021;8,67;302;0;0,00%
22223;20446;Estância São José;5;0;SP83-2847;2021;17,53;73;0;0,00%
22425;20446;Estância São José;5;2;RB975242;2023;17,53;439;0;0,00%
22223;20446;Estância São José;7;0;SP83-2847;2021;20,31;87;0;0,00%
22425;20446;Estância São José;8;2;SP83-2847;2023;22,94;212;0;0,00%
22223;20446;Estância São José;9;0;SP83-2847;2021;33,28;70;0;0,00%
22425;20446;Estância São José;9;2;SP83-2847;2023;33,28;987;0;0,00%
22223;20446;Estância São José;10;0;ADEF;2021;1,96;28;0;0,00%
22425;20446;Estância São José;13;0;ADEF;2023;4,55;39;2;5,13%
22223;20446;Estância São José;14;0;ADEF;2021;7,99;131;2;1,53%
22223;20446;Estância São José;16;0;ADEF;2021;3,49;49;4;8,16%
22223;20446;Estância São José;17;0;ADEF;2021;20,15;337;0;0,00%
22223;20446;Estância São José;20;0;ADEF;2021;7,92;129;0;0,00%
22223;20446;Estância São José;21;0;ADEF;2021;1,98;34;0;0,00%
22223;20449;Fazenda Santa Izabel;1;5;CTC15;2021;2,16;68;9;13,24%
22526;20449;Fazenda Santa Izabel;3;0;CTC9001BT;2024;30,87;29;0;0,00%
22223;20449;Fazenda Santa Izabel;4;5;CTC15;2021;7,12;247;5;2,02%
22526;20449;Fazenda Santa Izabel;4;0;CTC9001BT;2024;47,89;103;0;0,00%
22223;20449;Fazenda Santa Izabel;7;5;CTC15;2021;3,41;102;2;1,96%
22526;20449;Fazenda Santa Izabel;8;0;CTC9001BT;2024;38,55;73;0;0,00%
22223;20449;Fazenda Santa Izabel;9;5;CTC15;2021;1,77;70;3;4,29%
22223;20449;Fazenda Santa Izabel;11;5;CTC15;2021;4,04;129;14;10,85%
22526;20449;Fazenda Santa Izabel;11;0;CTC9001BT;2024;31,34;74;0;0,00%
22223;20449;Fazenda Santa Izabel;14;5;CTC15;2021;3,02;101;6;5,94%
22223;20449;Fazenda Santa Izabel;16;5;CTC15;2021;1,66;65;6;9,23%
22223;20449;Fazenda Santa Izabel;18;5;CTC15;2021;11,12;378;19;5,03%
22425;20449;Fazenda Santa Izabel;18;6;CTC15;2024;11,12;169;0;0,00%
22526;20449;Fazenda Santa Izabel;18;0;ADEF;2024;11,12;175;0;0,00%
22122;20449;Fazenda Santa Izabel;20;4;CTC15;2021;4,13;131;5;3,82%
22122;20449;Fazenda Santa Izabel;21;4;CTC15;2021;0,85;65;1;1,54%
22122;20449;Fazenda Santa Izabel;28;4;CTC15;2021;3,09;101;0;0,00%
22122;20449;Fazenda Santa Izabel;29;4;CTC15;2021;2,87;98;2;2,04%
22425;20449;Fazenda Santa Izabel;35;6;CTC15;2024;2,42;48;0;0,00%
22425;20449;Fazenda Santa Izabel;43;6;CTC15;2024;0,58;25;0;0,00%
22425;20449;Fazenda Santa Izabel;44;6;CTC15;2024;1,47;45;0;0,00%
22122;20449;Fazenda Santa Izabel;47;4;CTC15;2021;3,66;138;3;2,17%
22425;20449;Fazenda Santa Izabel;48;6;CTC15;2024;1,77;49;0;0,00%
22122;20449;Fazenda Santa Izabel;51;4;CTC15;2021;7,58;274;26;9,49%
22526;20449;Fazenda Santa Izabel;51;0;ADEF;2024;7,58;148;0;0,00%
22122;20449;Fazenda Santa Izabel;54;4;CTC15;2021;15,15;191;24;12,57%
22122;20449;Fazenda Santa Izabel;55;4;CTC15;2021;6,23;188;16;8,51%
22526;20449;Fazenda Santa Izabel;55;0;ADEF;2024;6,23;111;0;0,00%
22526;20449;Fazenda Santa Izabel;57;0;ADEF;2024;4,54;70;0;0,00%
22223;20449;Fazenda Santa Izabel;59;5;CTC15;2021;15,37;275;1;0,36%
22223;20449;Fazenda Santa Izabel;61;5;CTC15;2021;4,04;128;22;17,19%
22526;20449;Fazenda Santa Izabel;61;0;ADEF;2024;4,04;76;0;0,00%
22122;20449;Fazenda Santa Izabel;65;4;CTC15;2021;3,36;97;5;5,15%
22122;20449;Fazenda Santa Izabel;66;4;CTC15;2021;2,59;97;9;9,28%
22526;20449;Fazenda Santa Izabel;66;0;ADEF;2024;2,59;587;0;0,00%
22223;20449;Fazenda Santa Izabel;69;5;CTC15;2021;11,53;191;1;0,52%
22526;20449;Fazenda Santa Izabel;69;0;ADEF;2024;11,53;212;0;0,00%
22526;20449;Fazenda Santa Izabel;71;0;ADEF;2024;6,63;118;0;0,00%
22526;20449;Fazenda Santa Izabel;74;0;ADEF;2024;9,5;152;0;0,00%
22526;20449;Fazenda Santa Izabel;76;0;ADEF;2024;4,92;64;0;0,00%
22526;20449;Fazenda Santa Izabel;82;0;ADEF;2024;4,78;75;1;1,33%
22526;20449;Fazenda Santa Izabel;84;0;ADEF;2024;9,24;183;0;0,00%
22526;20449;Fazenda Santa Izabel;88;0;ADEF;2024;6,91;128;0;0,00%
22526;20449;Fazenda Santa Izabel;90;0;ADEF;2024;3,35;48;0;0,00%
22122;20449;Fazenda Santa Izabel;91;4;CTC15;2021;5,78;223;2;0,90%
22526;20449;Fazenda Santa Izabel;92;0;ADEF;2024;4,86;70;1;1,43%
22122;20449;Fazenda Santa Izabel;95;4;CTC15;2021;3,36;101;0;0,00%
22526;20449;Fazenda Santa Izabel;95;0;ADEF;2024;3,36;41;0;0,00%
22526;20449;Fazenda Santa Izabel;99;0;ADEF;2024;5,38;99;1;1,01%
22526;20449;Fazenda Santa Izabel;101;0;ADEF;2024;11,87;226;0;0,00%
22122;20449;Fazenda Santa Izabel;102;4;CTC15;2021;19,74;708;5;0,71%
22122;20449;Fazenda Santa Izabel;103;5;CTC15;2021;7,63;236;33;13,98%
22526;20449;Fazenda Santa Izabel;103;0;ADEF;2024;7,63;121;0;0,00%
22122;20449;Fazenda Santa Izabel;105;5;CTC15;2021;15,05;537;12;2,23%
22526;20449;Fazenda Santa Izabel;105;0;ADEF;2024;15,05;241;3;1,24%
22526;20449;Fazenda Santa Izabel;108;0;ADEF;2024;4,33;69;0;0,00%
22122;20449;Fazenda Santa Izabel;111;4;CTC15;2021;9,57;315;11;3,49%
22526;20449;Fazenda Santa Izabel;112;0;ADEF;2024;3,13;42;0;0,00%
22122;20449;Fazenda Santa Izabel;114;4;CTC15;2021;6,1;211;3;1,42%
22526;20449;Fazenda Santa Izabel;114;0;ADEF;2024;6,1;87;1;1,15%
22324;20453;Fazenda Esperanca;1;3;SP83-2847;2023;17,07;473;0;0,00%
22324;20453;Fazenda Esperanca;2;3;SP83-2847;2023;3,04;89;0;0,00%
22324;20453;Fazenda Esperanca;3;3;SP83-2847;2023;1,6;127;0;0,00%
22324;20453;Fazenda Esperanca;5;3;SP83-2847;2023;4,74;113;0;0,00%
22324;20453;Fazenda Esperanca;6;3;SP83-2847;2023;6,03;330;0;0,00%
22324;20453;Fazenda Esperanca;7;3;SP83-2847;2023;1,19;33;0;0,00%
22324;20453;Fazenda Esperanca;8;3;SP83-2847;2023;1,43;59;0;0,00%
22324;20453;Fazenda Esperanca;9;3;SP83-2847;2023;1,88;64;0;0,00%
22324;20453;Fazenda Esperanca;10;3;SP83-2847;2023;3,01;183;0;0,00%
22425;20453;Fazenda Esperanca;21;4;SP83-5073;2023;4,27;204;0;0,00%
22425;20453;Fazenda Esperanca;22;4;SP83-5073;2023;10,12;355;0;0,00%
22324;20453;Fazenda Esperanca;23;0;SP83-2847;2022;8,73;66;0;0,00%
22627;20453;Fazenda Esperanca;23;3;SP83-2847;2026;8,71;270;0;0,00%
22324;20453;Fazenda Esperanca;24;0;SP83-2847;2022;4,78;39;0;0,00%
22627;20453;Fazenda Esperanca;24;3;SP83-2847;2026;4,77;146;0;0,00%
22324;20453;Fazenda Esperanca;25;0;SP83-2847;2022;8,34;59;0;0,00%
22627;20453;Fazenda Esperanca;25;3;SP83-2847;2026;7,51;225;0;0,00%
22223;20454;Sítio São Luiz ;1;4;SP83-2847;2021;7,99;238;3;1,26%
22223;20454;Sítio São Luiz ;3;4;SP83-2847;2021;8,54;266;2;0,75%
22223;20454;Sítio São Luiz ;6;5;RB92579;2021;4,29;133;0;0,00%
22223;20454;Sítio São Luiz ;9;5;RB92579;2021;1,48;48;0;0,00%
22425;20457;Fazenda Santa Helena;1;0;SP83-2847;2023;35,88;163;0;0,00%
22425;20457;Fazenda Santa Helena;2;0;SP83-2847;2023;48,5;65;0;0,00%
22425;20457;Fazenda Santa Helena;3;0;SP83-2847;2023;17,13;232;0;0,00%
22223;20457;Fazenda Santa Helena;5;5;SP83-2847;2021;32,76;1.073,00;0;0,00%
22223;20458;Fazenda Estrela;1;5;RB975201;2021;2,02;71;0;0,00%
22223;20458;Fazenda Estrela;4;5;RB975201;2021;15,79;156;0;0,00%
22223;20458;Fazenda Estrela;6;5;RB975201;2021;7,02;138;0;0,00%
22223;20458;Fazenda Estrela;7;5;RB975201;2021;28,54;159;0;0,00%
22223;20458;Fazenda Estrela;8;5;RB975201;2021;13,99;447;0;0,00%
22223;20458;Fazenda Estrela;11;5;RB867515;2021;4,94;185;1;0,54%
22223;20458;Fazenda Estrela;15;5;RB867515;2021;5,73;187;0;0,00%
22324;20459;Estância Três irmãos;1;0;RB975242;2022;16,51;180;0;0,00%
22324;20459;Estância Três irmãos;2;0;RB975242;2022;8,22;389;0;0,00%
22324;20459;Estância Três irmãos;3;0;ADEF;2022;11,13;186;0;0,00%
22324;20459;Estância Três irmãos;4;0;ADEF;2022;5,07;96;0;0,00%
22223;20460;Fazenda São José;1;0;ADEF;2021;14,66;234;0;0,00%
22223;20460;Fazenda São José;3;0;ADEF;2021;7,99;123;0;0,00%
22425;20460;Fazenda São José;4;2;CTC9006;2023;19,04;389;0;0,00%
22425;20460;Fazenda São José;6;2;CTC9006;2023;10,08;324;0;0,00%
22425;20460;Fazenda São José;7;2;CTC9006;2023;11,35;116;0;0,00%
22223;20460;Fazenda São José;8;6;RB867515;2021;5,15;78;0;0,00%
22223;20460;Fazenda São José;10;6;RB867515;2021;6,93;123;1;0,81%
22223;20460;Fazenda São José;12;6;RB867515;2021;11,29;77;2;2,60%
22324;20461;Estância Santa Rita de Cássia;1;0;RB975242;2022;7,14;260;0;0,00%
22324;20461;Estância Santa Rita de Cássia;2;0;RB975242;2022;6,7;367;1;0,27%
22324;20461;Estância Santa Rita de Cássia;3;0;RB975242;2022;7,69;271;0;0,00%
22627;20462;Fazenda Santa Irene III;1;3;RB966928;2025;38,52;288;0;0,00%
22627;20462;Fazenda Santa Irene III;2;3;RB966928;2025;1,11;751;0;0,00%
22223;20462;Fazenda Santa Irene III;3;5;RB867515;2021;8,77;141;1;0,71%
22627;20462;Fazenda Santa Irene III;3;3;RB966928;2025;13,24;452;0;0,00%
22223;20462;Fazenda Santa Irene III;4;5;RB867515;2021;7,52;367;0;0,00%
22223;20462;Fazenda Santa Irene III;5;5;RB867515;2021;27,87;992;0;0,00%
22223;20462;Fazenda Santa Irene III;6;5;RB867515;2021;8,66;145;0;0,00%
22223;20462;Fazenda Santa Irene III;7;5;RB867515;2021;10,06;347;0;0,00%
22627;20462;Fazenda Santa Irene III;7;3;RB966928;2025;30,02;645;0;0,00%
22223;20462;Fazenda Santa Irene III;8;5;RB867515;2021;4,51;121;0;0,00%
22223;20462;Fazenda Santa Irene III;9;5;RB867515;2021;19,12;327;0;0,00%
22223;20462;Fazenda Santa Irene III;11;5;RB867515;2021;8,31;366;1;0,27%
22223;20462;Fazenda Santa Irene III;13;5;RB867515;2021;36,34;1.775,00;5;0,28%
22425;20462;Fazenda Santa Irene III;15;7;IAC87-3396;2023;16,98;510;0;0,00%
22223;20462;Fazenda Santa Irene III;16;5;RB966928;2021;8,56;386;0;0,00%
22526;20462;Fazenda Santa Irene III;16;8;RB966928;2024;8,56;309;0;0,00%
22223;20462;Fazenda Santa Irene III;17;5;RB966928;2021;19,66;328;1;0,30%
22223;20462;Fazenda Santa Irene III;18;5;RB966928;2021;15,02;459;0;0,00%
22324;20462;Fazenda Santa Irene III;18;6;RB966928;2023;15,02;511;0;0,00%
22526;20462;Fazenda Santa Irene III;18;8;RB966928;2024;15,02;413;0;0,00%
22223;20462;Fazenda Santa Irene III;19;5;RB966928;2021;9,61;156;0;0,00%
22223;20462;Fazenda Santa Irene III;20;5;RB966928;2021;14,37;462;0;0,00%
22223;20462;Fazenda Santa Irene III;21;5;RB966928;2021;18,14;316;0;0,00%
22324;20462;Fazenda Santa Irene III;21;6;RB966928;2023;18,14;69;0;0,00%
22324;20462;Fazenda Santa Irene III;22;6;RB966928;2023;18,98;424;0;0,00%
22425;20462;Fazenda Santa Irene III;22;7;RB966928;2024;18,98;383;0;0,00%
22526;20462;Fazenda Santa Irene III;22;8;RB966928;2024;18,98;205;0;0,00%
22223;20462;Fazenda Santa Irene III;23;6;RB966928;2021;12,94;664;14;2,11%
22425;20462;Fazenda Santa Irene III;23;8;RB966928;2024;12,94;245;0;0,00%
22223;20462;Fazenda Santa Irene III;25;5;RB966928;2021;18,99;917;10;1,09%
22223;20462;Fazenda Santa Irene III;26;5;RB966928;2021;17,57;542;1;0,18%
22223;20462;Fazenda Santa Irene III;27;5;RB966928;2021;14,16;206;0;0,00%
22324;20462;Fazenda Santa Irene III;27;6;RB966928;2023;14,16;456;0;0,00%
22526;20462;Fazenda Santa Irene III;27;8;RB966928;2024;14,16;480;0;0,00%
22223;20462;Fazenda Santa Irene III;29;5;RB966928;2021;14,62;739;0;0,00%
22425;20462;Fazenda Santa Irene III;29;7;RB966928;2023;14,62;479;1;0,21%
22526;20462;Fazenda Santa Irene III;29;8;RB966928;2024;14,62;457;0;0,00%
22223;20462;Fazenda Santa Irene III;30;5;RB966928;2021;17,87;854;3;0,35%
22425;20462;Fazenda Santa Irene III;30;7;RB966928;2023;17,87;620;0;0,00%
22526;20462;Fazenda Santa Irene III;30;8;RB966928;2024;17,87;442;0;0,00%
22526;20462;Fazenda Santa Irene III;31;8;RB966928;2024;18,7;582;0;0,00%
22122;20462;Fazenda Santa Irene III;32;5;RB966928;2021;14,22;245;2;0,82%
22425;20462;Fazenda Santa Irene III;32;8;RB966928;2023;14,22;457;0;0,00%
22223;20462;Fazenda Santa Irene III;33;6;RB966928;2021;14,02;465;2;0,43%
22122;20462;Fazenda Santa Irene III;34;4;RB966928;2021;14,76;224;22;9,82%
22425;20462;Fazenda Santa Irene III;34;7;RB966928;2023;14,76;456;0;0,00%
22526;20462;Fazenda Santa Irene III;34;8;RB966928;2024;14,76;141;0;0,00%
22223;20462;Fazenda Santa Irene III;35;5;RB966928;2021;5,87;195;0;0,00%
22122;20462;Fazenda Santa Irene III;36;4;RB966928;2021;16,7;308;0;0,00%
22425;20462;Fazenda Santa Irene III;36;7;RB966928;2023;16,7;478;1;0,21%
22526;20462;Fazenda Santa Irene III;36;0;RB966928;2024;21,52;277;0;0,00%
22223;20462;Fazenda Santa Irene III;38;6;RB966928;2021;20,75;616;11;1,79%
22425;20462;Fazenda Santa Irene III;38;8;RB966928;2023;20,75;638;0;0,00%
22526;20462;Fazenda Santa Irene III;39;0;RB966928;2024;25,71;326;0;0,00%
22425;20462;Fazenda Santa Irene III;40;8;RB966928;2023;19,38;526;2;0,38%
22223;20462;Fazenda Santa Irene III;41;6;RB966928;2021;20,67;669;4;0,60%
22223;20462;Fazenda Santa Irene III;42;6;RB966928;2021;8,58;276;0;0,00%
22425;20462;Fazenda Santa Irene III;42;8;RB966928;2023;8,58;310;0;0,00%
22526;20462;Fazenda Santa Irene III;42;9;RB966928;2024;8,58;142;0;0,00%
22223;20462;Fazenda Santa Irene III;43;6;RB966928;2021;13,99;431;3;0,70%
22425;20462;Fazenda Santa Irene III;44;8;RB966928;2023;16,16;462;3;0,65%
22526;20462;Fazenda Santa Irene III;45;9;RB966928;2024;14,56;260;0;0,00%
22223;20462;Fazenda Santa Irene III;47;5;VIVEIRO;2021;11,17;332;0;0,00%
22324;20462;Fazenda Santa Irene III;47;6;VIVEIRO;2023;11,17;266;0;0,00%
22223;20462;Fazenda Santa Irene III;48;6;RB966928;2021;11,57;365;1;0,27%
22526;20462;Fazenda Santa Irene III;48;9;RB966928;2024;11,57;186;0;0,00%
22223;20462;Fazenda Santa Irene III;49;6;RB966928;2021;12,68;427;0;0,00%
22223;20462;Fazenda Santa Irene III;50;5;RB966928;2021;6,04;214;0;0,00%
22122;20462;Fazenda Santa Irene III;51;5;RB966928;2021;6,23;103;0;0,00%
22425;20462;Fazenda Santa Irene III;51;8;RB966928;2023;6,23;178;0;0,00%
22526;20462;Fazenda Santa Irene III;52;9;RB966928;2024;8,43;133;0;0,00%
22223;20462;Fazenda Santa Irene III;53;6;RB966928;2021;9,81;502;9;1,79%
22425;20462;Fazenda Santa Irene III;53;8;RB966928;2023;9,81;312;1;0,32%
22223;20462;Fazenda Santa Irene III;54;6;RB966928;2021;10,92;361;0;0,00%
22526;20463;Fazenda Ouro Branco I;1;2;RB975242;2024;56,52;1.591,00;0;0,00%
22526;20463;Fazenda Ouro Branco I;3;2;RB975242;2024;39,58;623;0;0,00%
22526;20463;Fazenda Ouro Branco I;4;2;RB975242;2024;29,9;454;0;0,00%
22526;20463;Fazenda Ouro Branco I;5;2;RB975242;2024;23,56;389;1;0,26%
22526;20463;Fazenda Ouro Branco I;6;2;RB975242;2024;9,15;131;0;0,00%
22324;20465;Fazenda Santa Irene IV;1;2;CTC4;2022;23,79;724;2;0,28%
22425;20465;Fazenda Santa Irene IV;2;4;CTC9006;2023;7,02;240;1;0,42%
22526;20465;Fazenda Santa Irene IV;2;5;CTC9006;2024;7,02;207;0;0,00%
22324;20465;Fazenda Santa Irene IV;3;2;CTC4;2022;40,05;406;1;0,25%
22425;20465;Fazenda Santa Irene IV;3;3;CTC4;2023;40,05;1.232,00;0;0,00%
22526;20465;Fazenda Santa Irene IV;3;4;CTC4;2024;40,05;746;0;0,00%
22425;20465;Fazenda Santa Irene IV;4;3;CTC4;2023;42,74;318;0;0,00%
22425;20465;Fazenda Santa Irene IV;5;3;CTC4;2023;18,14;830;0;0,00%
22526;20465;Fazenda Santa Irene IV;5;4;CTC4;2024;18,14;528;0;0,00%
22526;20465;Fazenda Santa Irene IV;6;4;CTC4;2024;36,85;616;1;0,16%
22324;20466;Estância Santa Luzia;1;4;RB966928;2022;8,73;170;0;0,00%
22425;20466;Estância Santa Luzia;1;5;RB966928;2023;8,73;131;0;0,00%
22324;20466;Estância Santa Luzia;2;4;RB966928;2022;2,69;92;0;0,00%
22425;20466;Estância Santa Luzia;3;5;RB966928;2023;3,02;62;0;0,00%
22324;20466;Estância Santa Luzia;4;4;RB966928;2022;1,65;62;0;0,00%
22425;20466;Estância Santa Luzia;5;5;RB966928;2023;2,39;82;0;0,00%
22324;20466;Estância Santa Luzia;9;4;RB966928;2022;27,75;895;0;0,00%
22425;20466;Estância Santa Luzia;9;5;RB966928;2023;27,75;291;0;0,00%
22526;20466;Estância Santa Luzia;9;6;RB966928;2024;27,75;99;0;0,00%
22425;20466;Estância Santa Luzia;10;5;RB966928;2023;31,85;865;1;0,12%
22526;20466;Estância Santa Luzia;10;6;RB966928;2024;31,85;509;0;0,00%
22324;20466;Estância Santa Luzia;12;4;RB966928;2022;10,88;353;1;0,28%
22526;20466;Estância Santa Luzia;12;6;RB966928;2024;10,88;362;0;0,00%
22223;20468;Fazenda Santa Helena 2;1;5;SP83-2847;2021;13,26;442;0;0,00%
22223;20468;Fazenda Santa Helena 2;1;5;SP83-2847;2022;13,26;468;1;0,21%
22324;20468;Fazenda Santa Helena 2;1;6;SP83-2847;2023;13,26;107;0;0,00%
22425;20468;Fazenda Santa Helena 2;1;0;SP83-2847;2023;25,95;165;0;0,00%
22425;20468;Fazenda Santa Helena 2;2;0;SP83-2847;2023;17,93;159;0;0,00%
22223;20468;Fazenda Santa Helena 2;3;5;SP83-2847;2021;6,28;209;0;0,00%
22425;20468;Fazenda Santa Helena 2;3;0;SP83-2847;2023;7,67;231;0;0,00%
22223;20468;Fazenda Santa Helena 2;5;5;SP83-2847;2021;21,3;668;0;0,00%
22324;20468;Fazenda Santa Helena 2;5;6;SP83-2847;2023;21,3;57;0;0,00%
22223;20468;Fazenda Santa Helena 2;6;5;SP83-2847;2021;8,82;384;0;0,00%
22223;20468;Fazenda Santa Helena 2;7;5;SP83-2847;2022;8,66;296;1;0,34%
22324;20468;Fazenda Santa Helena 2;7;6;SP83-2847;2023;8,66;303;0;0,00%
22425;20468;Fazenda Santa Helena 2;8;1;VIVEIRO;2023;35,09;480;0;0,00%
22627;20468;Fazenda Santa Helena 2;8;3;VIVEIRO;2026;35,09;589;1;0,17%
22223;20468;Fazenda Santa Helena 2;9;5;SP83-2847;2021;7,58;244;0;0,00%
22425;20468;Fazenda Santa Helena 2;9;1;SP83-2847;2023;14,08;205;0;0,00%
22526;20468;Fazenda Santa Helena 2;9;2;SP83-2847;2024;12,47;375;0;0,00%
22627;20468;Fazenda Santa Helena 2;9;3;SP83-2847;2026;12,47;181;0;0,00%
22526;20468;Fazenda Santa Helena 2;10;2;RB985476;2024;29,12;683;0;0,00%
22627;20468;Fazenda Santa Helena 2;10;3;RB985476;2026;29,12;463;0;0,00%
22223;20468;Fazenda Santa Helena 2;11;5;SP83-2847;2021;26,06;850;0;0,00%
22425;20468;Fazenda Santa Helena 2;11;1;SP83-2847;2023;38,32;225;0;0,00%
22627;20468;Fazenda Santa Helena 2;11;3;SP83-2847;2026;38,32;274;0;0,00%
22526;20468;Fazenda Santa Helena 2;12;2;SP83-2847;2024;20,47;599;0;0,00%
22627;20468;Fazenda Santa Helena 2;12;3;SP83-2847;2026;20,47;32;0;0,00%
22223;20468;Fazenda Santa Helena 2;13;5;SP83-2847;2021;8,19;270;0;0,00%
22425;20468;Fazenda Santa Helena 2;13;1;SP83-2847;2023;19,28;112;0;0,00%
22627;20468;Fazenda Santa Helena 2;13;3;SP83-2847;2026;15,77;239;0;0,00%
22223;20468;Fazenda Santa Helena 2;14;5;SP83-2847;2021;14,78;466;0;0,00%
22425;20468;Fazenda Santa Helena 2;14;1;SP83-2847;2023;49,39;114;0;0,00%
22526;20468;Fazenda Santa Helena 2;14;2;SP83-2847;2024;49,39;864;0;0,00%
22223;20468;Fazenda Santa Helena 2;15;5;SP83-2847;2022;11,08;362;2;0,55%
22223;20468;Fazenda Santa Helena 2;16;5;SP83-2847;2021;4,51;153;0;0,00%
22223;20468;Fazenda Santa Helena 2;17;5;SP83-2847;2022;5,01;171;0;0,00%
22223;20468;Fazenda Santa Helena 2;22;5;SP83-2847;2021;11,6;360;0;0,00%
22223;20468;Fazenda Santa Helena 2;24;5;SP83-2847;2021;3,94;128;0;0,00%
22324;20468;Fazenda Santa Helena 2;29;0;SP83-2847;2022;2,67;45;0;0,00%
22627;20468;Fazenda Santa Helena 2;29;3;SP83-2847;2026;2,67;94;0;0,00%
22223;20468;Fazenda Santa Helena 2;30;6;SP83-2847;2022;19,3;631;0;0,00%
22324;20468;Fazenda Santa Helena 2;30;0;SP83-2847;2022;20,42;908;1;0,11%
22526;20468;Fazenda Santa Helena 2;30;2;SP83-2847;2024;20,27;683;0;0,00%
22627;20468;Fazenda Santa Helena 2;30;3;SP83-2847;2026;20,27;286;0;0,00%
22324;20468;Fazenda Santa Helena 2;31;0;SP83-2847;2022;1,12;205;0;0,00%
22223;20468;Fazenda Santa Helena 2;32;5;SP83-2847;2022;32,88;553;0;0,00%
22627;20468;Fazenda Santa Helena 2;32;3;SP83-2847;2026;37,36;185;0;0,00%
22324;20468;Fazenda Santa Helena 2;33;0;SP83-2847;2022;12,16;340;0;0,00%
22526;20468;Fazenda Santa Helena 2;33;2;SP83-2847;2024;14,05;428;0;0,00%
22627;20468;Fazenda Santa Helena 2;33;3;SP83-2847;2026;14,05;98;0;0,00%
22223;20468;Fazenda Santa Helena 2;34;5;SP83-2847;2022;12,85;434;4;0,92%
22223;20468;Fazenda Santa Helena 2;35;6;SP83-2847;2021;3,58;112;0;0,00%
22223;20468;Fazenda Santa Helena 2;37;6;SP83-2847;2021;14,69;479;0;0,00%
22223;20468;Fazenda Santa Helena 2;38;6;SP83-2847;2022;4,72;161;0;0,00%
22324;20468;Fazenda Santa Helena 2;39;0;SP83-2847;2022;2,91;42;0;0,00%
22223;20468;Fazenda Santa Helena 2;40;2;SP83-5073;2021;10,7;364;0;0,00%
22324;20468;Fazenda Santa Helena 2;40;3;SP83-5073;2022;10,7;320;4;1,25%
22425;20468;Fazenda Santa Helena 2;40;4;SP83-5073;2023;10,7;0;0;0,00%
22223;20468;Fazenda Santa Helena 2;41;2;SP83-5073;2021;5,93;209;0;0,00%
22324;20468;Fazenda Santa Helena 2;41;3;SP83-5073;2022;5,93;199;0;0,00%
22223;20468;Fazenda Santa Helena 2;42;2;SP83-5073;2021;6,98;210;0;0,00%
22324;20468;Fazenda Santa Helena 2;42;3;SP83-5073;2022;6,98;227;0;0,00%
22425;20468;Fazenda Santa Helena 2;42;4;SP83-5073;2023;6,98;0;0;0,00%
22223;20469;Fazenda Santa Ana;1;4;RB867515;2021;49,81;482;0;0,00%
22223;20469;Fazenda Santa Ana;2;4;RB867515;2021;42,1;446;0;0,00%
22223;20470;Estância Santo Antonio;3;4;RB867515;2021;13,94;440;0;0,00%
22223;20470;Estância Santo Antonio;6;4;RB867515;2021;17,19;537;0;0,00%
22223;20471;Fazenda Três Ilhas II;1;3;SP83-5073;2021;25,86;342;0;0,00%
22425;20471;Fazenda Três Ilhas II;1;5;SP83-5073;2023;25,86;812;0;0,00%
22627;20471;Fazenda Três Ilhas II;1;0;ADEF;2025;22,51;375;0;0,00%
22627;20471;Fazenda Três Ilhas II;3;0;ADEF;2025;34,43;199;1;0,50%
22223;20471;Fazenda Três Ilhas II;4;3;SP83-5073;2021;19,96;338;0;0,00%
22425;20471;Fazenda Três Ilhas II;4;5;SP83-5073;2023;19,96;602;0;0,00%
22627;20471;Fazenda Três Ilhas II;4;0;ADEF;2025;39,55;342;4;1,17%
22223;20471;Fazenda Três Ilhas II;5;3;SP83-5073;2021;31,34;529;0;0,00%
22425;20471;Fazenda Três Ilhas II;5;5;SP83-5073;2023;31,34;1.062,00;0;0,00%
22627;20471;Fazenda Três Ilhas II;5;1;RB075322;2025;59,01;370;0;0,00%
22223;20471;Fazenda Três Ilhas II;6;3;SP83-5073;2021;17,09;226;0;0,00%
