CD_SAFRA;FAZENDA;CD_UPNIVEL3;NO_CORTE;DE_VARIED;DE_LATITUDE;DE_LONGITUDE;DT_AMOSTRA;ANO_AMOST;QT_AREA_PROD;QTDE_PONTO;PAO_GALINHA;NAUPACTUS;PERCEVEJO_CASTANHO;LARVA_ARAME;CRISOMELIDEO;BROCA_PELUDA;METAMASIUS;FA
22627;20346 - Estancia Sao Francisco;1;4;RB975242;-2.244.024.666.012;-5.187.511.805.558;24/11/2025;2025;12,71;1;3;0;0;2;0;6;0;20346
22425;20346 - Estancia Sao Francisco;2;2;RB975242;-224.376.577.946;-51.878.195.657;13/09/2023;2023;11,15;1;0;0;0;0;0;5;0;20346
22627;20346 - Estancia Sao Francisco;3;4;RB975242;-2.243.477.967.228;-5.188.230.731.851;24/11/2025;2025;13,84;1;0;0;0;0;0;2;0;20346
22425;20362 - Fazenda Bom Sucesso;1;5;RB867515;-223.637.711.668;-517.798.151.121;29/11/2023;2023;1,44;1;0;0;0;0;0;0;0;20362
22425;20362 - Fazenda Bom Sucesso;3;5;RB867515;-223.635.212.697;-517.839.061.616;29/11/2023;2023;8,03;1;3;0;0;0;0;2;0;20362
22425;20362 - Fazenda Bom Sucesso;5;5;RB867515;-223.673.132.573;-517.793.539.147;29/11/2023;2023;6,21;1;4;0;0;0;0;1;0;20362
22425;20362 - Fazenda Bom Sucesso;7;5;RB867515;-223.688.196.486;-517.822.613.804;29/11/2023;2023;13,07;1;5;0;0;0;0;13;0;20362
22425;20362 - Fazenda Bom Sucesso;8;3;RB975242;-223.598.572.334;-517.743.067.731;29/11/2023;2023;13,25;1;1;0;0;0;0;5;0;20362
22425;20362 - Fazenda Bom Sucesso;9;3;RB975242;-223.614.237.839;-517.747.739.395;29/11/2023;2023;6,54;1;1;0;0;0;0;6;0;20362
22425;20362 - Fazenda Bom Sucesso;12;3;RB975242;-223.646.895.141;-517.739.914.226;29/11/2023;2023;6,08;1;0;0;0;1;0;3;0;20362
22425;20373 - Fazenda Vila Rica;1;5;SP83-5073;-223.833.120.577;-517.042.354.956;13/12/2023;2023;37,95;1;3;0;0;0;0;5;0;20373
22425;20373 - Fazenda Vila Rica;2;5;SP83-5073;-22.386.257.218;-517.069.334.906;13/12/2023;2023;7,9;1;1;0;0;0;0;1;0;20373
22425;20375 - Fazenda Nossa Senhora Aparecida;1;6;SP83-2847;-223.895.317.938;-517.090.903.892;12/12/2023;2023;4,27;1;2;0;0;0;0;2;0;20375
22425;20375 - Fazenda Nossa Senhora Aparecida;7;6;SP83-2847;-22.390.332.975;-517.039.952.568;12/12/2023;2023;3,98;1;1;0;0;0;0;3;0;20375
22425;20375 - Fazenda Nossa Senhora Aparecida;9;6;SP83-2847;-223.922.685.095;-51.702.344.652;12/12/2023;2023;4,76;1;3;0;0;2;0;8;0;20375
22425;20375 - Fazenda Nossa Senhora Aparecida;18;6;SP83-2847;-223.937.415.849;-517.038.604.274;12/12/2023;2023;7,39;1;1;0;0;0;0;8;0;20375
22425;20375 - Fazenda Nossa Senhora Aparecida;19;6;SP83-2847;-22.393.747.478;-517.014.266.634;12/12/2023;2023;4,62;1;1;0;0;0;0;3;0;20375
22425;20375 - Fazenda Nossa Senhora Aparecida;22;5;SP83-2847;-223.991.826.539;-517.057.067.447;12/12/2023;2023;11,11;1;3;0;0;1;0;4;1;20375
22425;20375 - Fazenda Nossa Senhora Aparecida;23;6;SP83-2847;-224.030.560.814;-517.043.311.809;12/12/2023;2023;15,22;1;4;0;0;0;0;2;0;20375
22526;20392 - Fazenda 3 Poderes;2;5;CTC9001;-224.230.746.829;-518.611.753.273;11/03/2024;2024;3,84;1;0;0;0;0;0;1;0;20392
22526;20392 - Fazenda 3 Poderes;4;5;CTC9001;-224.265.670.393;-518.686.996.458;12/03/2024;2024;25,25;1;5;0;0;0;0;2;0;20392
22526;20392 - Fazenda 3 Poderes;6;5;CTC9001;-224.270.127.727;-518.596.348.333;12/03/2024;2024;22,43;1;18;0;0;0;0;3;0;20392
22425;20392 - Fazenda 3 Poderes;8;4;CTC9001;-224.310.988.465;-518.668.559.825;12/03/2024;2024;21,81;1;10;0;0;1;0;1;0;20392
22425;20392 - Fazenda 3 Poderes;9;4;CTC9001;-224.337.028.614;-518.658.766.822;12/03/2024;2024;11,09;1;6;0;0;0;0;0;0;20392
22627;20395 - Fazenda de Deus;1;2;CV7870;-2.237.373.405.136;-5.178.072.742.254;19/06/2025;2025;12,92;1;1;0;0;1;0;3;0;20395
22627;20395 - Fazenda de Deus;2;2;CV7870;-2.237.469.819.623;-5.177.828.077.484;19/06/2025;2025;4,53;1;0;0;0;0;0;4;0;20395
22627;20395 - Fazenda de Deus;3;2;CV7870;-2.237.217.487.567;-5.177.699.524.024;19/06/2025;2025;19,1;1;1;0;0;0;0;3;0;20395
22627;20395 - Fazenda de Deus;4;2;CV7870;-2.237.054.052.431;-5.177.481.585.889;19/06/2025;2025;12,73;1;3;0;0;0;0;1;1;20395
22425;20400 - Estancia Sao Geraldo;1;2;CTC9006;-223.854.367.027;-516.651.032.923;04/09/2023;2023;11,2;1;0;0;0;0;0;0;0;20400
22425;20400 - Estancia Sao Geraldo;2;2;CTC9006;-223.859.823.846;-516.725.820.516;04/09/2023;2023;4,66;1;0;0;0;0;0;6;1;20400
22425;20400 - Estancia Sao Geraldo;3;2;CTC9006;-22.386.462.333;-516.748.814.462;04/09/2023;2023;5,52;1;0;0;0;0;0;0;0;20400
22425;20401 - Sitio Ebenezer;1;2;CTC9006;-223.827.497.927;-516.647.546.313;04/09/2023;2023;12,1;1;1;0;0;0;0;2;1;20401
22425;20401 - Sitio Ebenezer;2;2;CTC9006;-223.829.491.414;-516.677.095.936;04/09/2023;2023;6,16;1;0;0;0;0;0;0;0;20401
22425;20401 - Sitio Ebenezer;3;2;CTC9006;-223.829.522.492;-51.672.359.313;04/09/2023;2023;18,43;1;1;0;0;2;0;4;0;20401
22425;20408 - Fazenda Santa Irene II;1;3;CTC9001BT;-224.973.417.626;-518.814.631.259;25/04/2024;2024;4,04;1;3;0;0;0;0;1;0;20408
22425;20408 - Fazenda Santa Irene II;2;3;CTC9001BT;-225.016.212.186;-518.837.064.363;25/04/2024;2024;27,88;1;3;0;0;0;0;4;0;20408
22425;20408 - Fazenda Santa Irene II;3;3;CTC9001BT;-225.002.320.061;-518.809.571.702;25/04/2024;2024;10,55;1;2;0;0;0;0;3;0;20408
22627;20408 - Fazenda Santa Irene II;15;2;RB975952;-2.250.686.955.805;-5.188.555.028.546;18/06/2025;2025;43,75;1;0;0;0;0;0;1;1;20408
22627;20408 - Fazenda Santa Irene II;16;2;RB975952;-2.250.972.627.807;-5.188.005.063.828;18/06/2025;2025;42,7;1;6;0;0;0;0;9;0;20408
22425;20408 - Fazenda Santa Irene II;18;8;RB966928;-225.095.629.634;-51.885.304.255;31/08/2023;2023;3,1;1;6;0;0;0;0;0;0;20408
22425;20408 - Fazenda Santa Irene II;21;8;RB966928;-225.064.255.517;-518.834.395.327;01/09/2023;2023;4,86;1;2;1;0;2;0;2;0;20408
22425;20408 - Fazenda Santa Irene II;24;8;RB966928;-225.070.537.026;-518.813.317.855;01/09/2023;2023;1,59;1;2;0;1;1;0;3;0;20408
22425;20408 - Fazenda Santa Irene II;27;8;RB966928;-225.092.454.152;-518.810.553.254;01/09/2023;2023;4,31;1;3;0;0;3;0;2;0;20408
22425;20408 - Fazenda Santa Irene II;30;8;RB966928;-225.104.773.318;-518.770.415.185;31/08/2023;2023;6,97;1;5;0;0;1;0;7;0;20408
22425;20408 - Fazenda Santa Irene II;31;8;RB966928;-225.120.920.842;-518.842.925.656;31/08/2023;2023;2,51;1;3;0;0;1;0;1;0;20408
22526;20408 - Fazenda Santa Irene II;33;4;CTC9001BT;-225.161.836.542;-518.677.198.619;25/04/2024;2024;46,81;1;3;0;0;0;0;1;0;20408
22425;20408 - Fazenda Santa Irene II;34;3;CTC9001BT;-225.171.311.875;-518.630.951.107;09/10/2023;2023;9,22;1;0;0;0;0;0;1;1;20408
22627;20409 - Sítio Santa Cruz;2;2;SP83-2847;-2.242.268.699.836;-5.188.919.258.773;10/04/2025;2025;14,22;1;1;0;0;0;0;0;0;20409
22627;20409 - Sítio Santa Cruz;3;2;SP83-2847;-2.242.717.679.804;-518.911.251.214;10/04/2025;2025;9,82;1;0;0;0;0;0;8;0;20409
22627;20409 - Sítio Santa Cruz;5;2;SP83-2847;-2.242.650.135.291;-5.188.671.731.212;10/04/2025;2025;8,42;1;2;0;0;0;0;0;0;20409
22425;20414 - Sitio Santo Boa Esperanca;1;3;CTC9006;-223.992.160.656;-51.815.972.783;11/10/2023;2023;6,7;1;0;0;0;0;0;0;0;20414
22425;20414 - Sitio Santo Boa Esperanca;5;3;RB985517;-223.960.770.378;-518.205.658.782;11/10/2023;2023;1,72;1;0;0;0;0;0;0;0;20414
22425;20414 - Sitio Santo Boa Esperanca;6;3;RB975201;-223.956.875.927;-518.214.712.103;11/10/2023;2023;0,84;1;0;0;0;0;0;0;0;20414
22425;20415 - Sitio Boa Esperanca;1;3;RB975201;-223.888.346.637;-518.275.391.887;13/10/2023;2023;6,84;1;4;0;0;0;0;2;0;20415
22425;20415 - Sitio Boa Esperanca;2;3;RB975201;-223.875.676.882;-518.266.187.402;13/10/2023;2023;1,43;1;0;0;0;0;0;2;0;20415
22425;20415 - Sitio Boa Esperanca;3;3;RB975201;-223.909.425.954;-518.235.738.918;13/10/2023;2023;9,98;1;0;0;0;1;0;13;0;20415
22425;20415 - Sitio Boa Esperanca;4;3;RB975201;-223.918.381.308;-518.247.206.812;13/10/2023;2023;8,23;1;0;0;0;0;0;5;0;20415
22526;20426 - Fazenda Nossa Senhora Aparecida;1;3;CTC9006;-2.243.494.470.378;-5.176.915.037.768;19/12/2025;2025;37,61;1;1;0;0;0;0;5;0;20426
22627;20426 - Fazenda Nossa Senhora Aparecida;2;4;RB975201;-2.244.107.231.169;-5.177.026.993.035;19/12/2025;2025;31,5;1;0;0;0;0;0;0;0;20426
22627;20426 - Fazenda Nossa Senhora Aparecida;3;4;RB975201;-2.244.458.220.294;-5.177.406.402.182;18/12/2025;2025;26,81;1;0;0;0;0;0;1;2;20426
22425;20426 - Fazenda Nossa Senhora Aparecida;4;2;RB975201;-22.448.341.344;-517.757.564.411;20/10/2023;2023;3,54;1;0;0;0;0;0;0;0;20426
22627;20426 - Fazenda Nossa Senhora Aparecida;5;4;RB975201;-2.244.573.607.362;-5.177.801.270.794;17/12/2025;2025;12,5;1;1;0;0;0;0;2;1;20426
22627;20426 - Fazenda Nossa Senhora Aparecida;6;4;RB975201;-2.244.178.424.307;-5.178.217.581.284;18/12/2025;2025;12,7;1;5;0;0;1;0;5;0;20426
22627;20426 - Fazenda Nossa Senhora Aparecida;7;4;RB975201;-2.244.050.330.231;-5.177.706.455.792;18/12/2025;2025;40,99;1;3;0;0;0;0;1;3;20426
22627;20426 - Fazenda Nossa Senhora Aparecida;8;4;RB975201;-2.243.869.644.406;-5.178.107.523.519;19/12/2025;2025;12,52;1;5;0;0;1;0;3;0;20426
22627;20431 - Fazenda Estância Fernanda;3;2;RB127825;-2.235.711.379.747;-516.728.985.022;31/07/2025;2025;15,78;1;0;0;0;0;0;4;0;20431
22627;20431 - Fazenda Estância Fernanda;5;2;CTC9006;-2.235.176.241.113;-5.166.315.807.045;31/07/2025;2025;50,58;1;0;0;0;0;0;7;0;20431
22425;20431 - Fazenda Estância Fernanda;12;1;CTC9006;-223.597.883.756;-51.652.013.715;29/11/2023;2023;6,06;1;1;0;0;0;0;5;0;20431
22627;20431 - Fazenda Estância Fernanda;15;2;RB127825;-2.236.040.775.155;-5.166.713.848.665;31/07/2025;2025;35,98;1;0;0;0;0;0;4;0;20431
22425;20431 - Fazenda Estância Fernanda;18;0;ADEF;-223.585.413.861;-516.575.728.293;29/11/2023;2023;34,56;1;0;0;0;0;0;9;0;20431
22425;20431 - Fazenda Estância Fernanda;20;7;SP83-5073;-223.634.097.729;-516.530.725.116;02/12/2023;2023;32,66;1;7;0;0;0;0;3;0;20431
22425;20431 - Fazenda Estância Fernanda;37;6;SP83-5073;-223.655.927.077;-516.686.468.645;14/07/2023;2023;10,49;1;24;0;1;0;0;3;0;20431
22425;20431 - Fazenda Estância Fernanda;40;6;SP83-5073;-223.623.497.934;-516.726.817.537;14/07/2023;2023;8,76;1;73;0;6;5;0;1;0;20431
22324;20431 - Fazenda Estância Fernanda;44;6;SP83-5073;-223.599.151.384;-51.665.306.105;14/07/2023;2023;13,76;1;55;0;1;0;0;2;0;20431
22324;20431 - Fazenda Estância Fernanda;47;6;SP83-5073;-223.572.469.992;-516.599.511.363;14/07/2023;2023;11,14;1;77;0;0;3;0;0;0;20431
22324;20431 - Fazenda Estância Fernanda;50;6;SP83-5073;-223.512.434.207;-516.641.192.852;17/07/2023;2023;29,86;1;41;0;2;2;0;2;0;20431
22425;20431 - Fazenda Estância Fernanda;53;6;SP83-5073;-223.548.532.468;-516.712.903.795;17/07/2023;2023;16,97;1;24;0;3;1;0;0;0;20431
22425;20431 - Fazenda Estância Fernanda;2001;1;RB127825;-223.441.087.668;-516.593.724.392;18/04/2024;2024;10,13;1;7;0;0;2;0;33;0;20431
22526;20432 - Fazenda Vista Bonita;47;2;CTC9007;-225.365.292.492;-517.996.184.684;17/04/2024;2024;20,31;1;11;0;0;0;0;10;2;20432
22627;20432 - Fazenda Vista Bonita;50;4;RB966928;-2.252.372.409.864;-5.181.120.596.247;11/07/2025;2025;43,03;1;1;0;0;0;0;8;0;20432
22627;20432 - Fazenda Vista Bonita;51;4;RB966928;-225.287.138.821;-5.181.654.623.448;11/07/2025;2025;48,58;1;4;0;0;0;0;8;0;20432
22627;20432 - Fazenda Vista Bonita;52;4;RB966928;-2.253.300.539.303;-5.181.152.817.513;11/07/2025;2025;40,37;1;6;0;0;2;0;5;0;20432
22627;20432 - Fazenda Vista Bonita;53;4;RB966928;-225.277.140.393;-518.194.073.622;11/07/2025;2025;6,33;1;0;0;0;0;0;0;0;20432
22526;20432 - Fazenda Vista Bonita;90;6;RB975201;-2.252.455.445.928;-517.816.610.886;19/11/2024;2024;38,44;1;0;0;0;0;0;2;11;20432
22526;20432 - Fazenda Vista Bonita;91;6;RB975201;-2.252.971.109.706;-5.178.426.637.977;19/11/2024;2024;30,43;1;5;0;0;0;0;10;0;20432
22425;20432 - Fazenda Vista Bonita;92;5;CTC9001;-225.312.429.883;-517.873.405.142;08/09/2023;2023;29,37;1;1;0;0;0;0;22;0;20432
22425;20432 - Fazenda Vista Bonita;93;5;CTC9001;-225.237.679.025;-517.874.921.736;08/09/2023;2023;32,93;1;3;0;0;0;0;7;0;20432
22425;20432 - Fazenda Vista Bonita;94;5;CTC9001;-225.207.610.122;-517.798.194.355;08/09/2023;2023;31,55;1;0;0;0;0;0;1;0;20432
22425;20432 - Fazenda Vista Bonita;95;5;CTC9001;-225.198.761.354;-517.891.946.426;08/09/2023;2023;28,98;1;0;0;0;0;0;9;0;20432
22425;20432 - Fazenda Vista Bonita;96;5;CTC9001;-22.526.731.062;-517.915.252.061;08/09/2023;2023;35,02;1;1;0;0;1;0;53;0;20432
22324;20432 - Fazenda Vista Bonita;99;4;RB867515;-225.177.098.647;-51.789.278.326;08/12/2023;2023;24,09;1;9;0;0;1;0;8;0;20432
22324;20432 - Fazenda Vista Bonita;100;4;RB867515;-225.185.239.326;-517.803.523.777;06/12/2023;2023;13,4;1;3;0;0;0;0;4;0;20432
22324;20432 - Fazenda Vista Bonita;111;4;SP83-2847;-225.157.416.967;-517.931.856.319;08/12/2023;2023;27,69;1;8;0;0;0;0;9;0;20432
22526;20432 - Fazenda Vista Bonita;112;6;SP83-2847;-2.252.056.629.746;-5.179.785.900.154;19/11/2024;2024;33,95;1;24;0;0;0;0;77;0;20432
22526;20432 - Fazenda Vista Bonita;113;6;RB867515;-2.252.943.425.576;-5.179.518.407.537;22/11/2024;2024;22,36;1;4;0;0;0;0;5;0;20432
22526;20432 - Fazenda Vista Bonita;117;6;RB867515;-2.251.294.590.203;-5.179.711.062.501;28/11/2024;2024;10,95;1;1;0;0;0;0;2;0;20432
22526;20432 - Fazenda Vista Bonita;120;6;RB867515;-225.153.722.261;-5.180.168.646.439;28/11/2024;2024;12,13;1;2;0;0;0;0;7;0;20432
22526;20432 - Fazenda Vista Bonita;122;6;RB867515;-2.252.566.460.367;-5.180.042.913.738;22/11/2024;2024;10,89;1;1;0;0;0;0;7;0;20432
22425;20432 - Fazenda Vista Bonita;126;3;CTC9001BT;-225.394.698.178;-517.881.730.278;27/07/2023;2023;20,13;1;4;0;0;0;0;10;0;20432
22425;20432 - Fazenda Vista Bonita;128;3;CTC9001BT;-225.502.152.871;-517.896.100.407;27/07/2023;2023;19,22;1;6;0;0;0;0;9;0;20432
22425;20432 - Fazenda Vista Bonita;130;3;CTC9007;-225.455.897.609;-517.860.204.021;27/07/2023;2023;12,85;1;1;0;0;0;0;4;0;20432
22425;20432 - Fazenda Vista Bonita;157;7;CTC15;-225.157.789.077;-517.819.404.455;31/08/2023;2023;4,53;1;2;0;0;0;0;1;0;20432
22425;20432 - Fazenda Vista Bonita;160;7;CTC15;-225.137.967.851;-517.771.179.388;31/08/2023;2023;16,19;1;10;0;0;3;0;7;0;20432
22425;20432 - Fazenda Vista Bonita;163;7;CTC15;-225.089.811.643;-517.787.373.958;31/08/2023;2023;4,14;1;6;0;0;0;0;1;0;20432
22627;20432 - Fazenda Vista Bonita;169;2;CTC9007;-224.996.953.051;-5.178.777.902.397;22/04/2025;2025;32,52;1;0;7;0;8;0;28;0;20432
22627;20432 - Fazenda Vista Bonita;170;2;CTC9003;-2.250.265.613.185;-5.178.330.918.359;22/04/2025;2025;58,29;1;0;0;0;0;0;0;0;20432
22425;20432 - Fazenda Vista Bonita;171;7;CTC15;-225.012.298.724;-517.887.852.232;30/08/2023;2023;35,83;1;1;0;0;0;0;3;0;20432
22425;20432 - Fazenda Vista Bonita;173;7;CTC15;-225.049.723.411;-517.828.055.011;31/08/2023;2023;43,92;1;3;0;0;0;0;1;0;20432
22425;20432 - Fazenda Vista Bonita;174;1;CTC9007;-225.075.784.578;-517.845.073.428;31/08/2023;2023;4,11;1;8;0;0;0;0;5;0;20432
22627;20432 - Fazenda Vista Bonita;175;2;CTC9003;-2.250.792.796.011;-5.178.758.753.776;22/04/2025;2025;49,72;1;2;0;0;0;0;7;0;20432
22425;20432 - Fazenda Vista Bonita;177;7;IACSP95-5000;-225.049.137.613;-517.940.289.998;31/08/2023;2023;15,7;1;5;0;2;1;0;6;0;20432
22425;20432 - Fazenda Vista Bonita;179;7;IACSP95-5000;-225.073.644.119;-517.974.841.544;30/08/2023;2023;13,63;1;21;0;0;1;0;3;0;20432
22425;20432 - Fazenda Vista Bonita;184;7;CTC15;-22.510.744.349;-517.909.832.296;30/08/2023;2023;10,77;1;1;0;0;1;0;1;0;20432
22627;20432 - Fazenda Vista Bonita;187;3;CTC9001;-2.251.242.599.388;-518.087.963.035;25/07/2025;2025;30,41;1;0;0;0;0;0;4;0;20432
22627;20432 - Fazenda Vista Bonita;189;3;RB966928;-22.501.028.078;-5.180.242.994.217;25/07/2025;2025;24,79;1;6;0;0;3;0;8;0;20432
22627;20432 - Fazenda Vista Bonita;194;2;RB975952;-224.959.611.258;-5.179.531.554.249;25/07/2025;2025;15,62;1;4;0;0;0;0;0;0;20432
22627;20433 - Fazenda Paineira;51;2;CV7870;-2.241.440.037.588;-5.173.333.864.944;28/07/2025;2025;18,31;1;5;0;0;2;0;15;0;20433
22627;20433 - Fazenda Paineira;53;2;CV7870;-2.240.533.311.858;-5.172.881.715.809;28/07/2025;2025;30,26;1;1;0;0;0;0;5;0;20433
22627;20433 - Fazenda Paineira;58;2;CV7870;-2.241.475.406.284;-5.173.877.387.808;28/07/2025;2025;22,74;1;3;0;0;0;0;0;0;20433
22627;20433 - Fazenda Paineira;60;2;CV7870;-2.240.868.394.924;-5.173.631.168.611;28/07/2025;2025;20,16;1;9;0;0;1;0;10;0;20433
22526;20439 - Fazenda Ipezal;1;2;RB867515;-2.246.053.671.749;-5.189.042.620.116;23/09/2024;2024;23,11;1;0;0;0;1;0;16;0;20439
22526;20439 - Fazenda Ipezal;3;2;RB867515;-2.246.892.106.891;-5.189.836.544.476;23/09/2024;2024;43,01;1;0;0;0;4;0;2;0;20439
22526;20439 - Fazenda Ipezal;4;2;RB867515;-2.245.994.748.608;-5.189.554.543.996;23/09/2024;2024;16,06;1;0;0;0;0;0;2;0;20439
22526;20439 - Fazenda Ipezal;7;2;DIVERSAS;-2.248.148.099.943;-5.190.567.000.331;19/09/2024;2024;23,35;1;1;0;1;1;0;8;0;20439
22627;20440 - Fazenda Três Barras;17;4;CTC9001;-2.243.638.042.429;-5.169.405.581.951;24/03/2025;2025;17,56;1;4;0;0;0;0;3;0;20440
22526;20440 - Fazenda Três Barras;18;3;CTC9001;-224.464.300.798;-516.905.250.086;24/04/2024;2024;20,93;1;4;0;0;0;0;9;0;20440
22526;20440 - Fazenda Três Barras;20;3;CTC9001;-224.446.569.986;-516.871.013.301;24/04/2024;2024;35,12;1;7;0;1;0;0;15;0;20440
22627;20440 - Fazenda Três Barras;21;4;CTC9001;-224.476.385.468;-5.168.538.720.739;25/03/2025;2025;28,51;1;1;0;0;0;0;0;0;20440
22526;20440 - Fazenda Três Barras;22;3;CTC9001;-224.382.842.277;-5.169.340.681;05/04/2024;2024;1,65;1;2;0;0;0;0;1;0;20440
22526;20440 - Fazenda Três Barras;23;3;CTC9001;-224.387.347.413;-516.964.223.863;05/04/2024;2024;8,07;1;0;0;0;0;0;12;0;20440
22627;20440 - Fazenda Três Barras;24;4;CTC9001;-2.244.083.209.182;-5.169.235.696.155;25/03/2025;2025;13,26;1;5;0;0;0;0;0;0;20440
22526;20440 - Fazenda Três Barras;25;3;CTC9001;-224.426.596.874;-516.950.185.114;25/04/2024;2024;25,55;1;4;0;0;0;0;26;0;20440
22425;20440 - Fazenda Três Barras;27;2;CTC9001;-224.476.077.287;-516.981.891.767;08/05/2023;2023;7,34;1;0;0;0;0;0;0;0;20440
22526;20440 - Fazenda Três Barras;28;3;CTC9001;-224.459.830.601;-516.960.704.114;24/04/2024;2024;13,63;1;3;0;0;0;0;3;0;20440
22425;20440 - Fazenda Três Barras;29;2;CTC9001;-224.445.268.025;-516.976.291.047;08/05/2023;2023;8,88;1;2;0;0;0;0;1;0;20440
22526;20441 - Fazenda Ouro Verde ;1;2;RB975201;-2.242.851.124.845;-5.169.996.691.169;27/09/2024;2024;30,63;1;0;0;0;2;0;54;0;20441
22526;20441 - Fazenda Ouro Verde ;2;2;RB975201;-2.243.073.265.452;-5.169.414.008.699;27/09/2024;2024;24,82;1;0;0;0;1;0;16;0;20441
22526;20441 - Fazenda Ouro Verde ;3;2;RB975201;-22.430.728.049;-5.168.993.727.537;27/09/2024;2024;4,35;1;0;0;0;0;0;1;0;20441
22526;20441 - Fazenda Ouro Verde ;13;3;RB975201;-2.242.342.007.529;-5.168.601.870.028;08/10/2024;2024;35,53;1;1;0;0;0;0;6;0;20441
22526;20441 - Fazenda Ouro Verde ;14;3;RB975201;-2.242.467.131.029;-51.689.371.327;08/10/2024;2024;5,07;1;0;0;0;0;0;0;0;20441
22526;20441 - Fazenda Ouro Verde ;15;3;RB975201;-2.242.112.903.349;-5.169.173.879.146;08/10/2024;2024;36,88;1;0;0;0;1;0;1;0;20441
22526;20441 - Fazenda Ouro Verde ;16;3;RB975201;-2.241.494.739.891;-5.169.463.575.949;27/09/2024;2024;52,8;1;0;0;0;3;0;22;1;20441
22526;20441 - Fazenda Ouro Verde ;17;3;RB975201;-2.241.776.539.059;-516.969.667.521;08/10/2024;2024;4,48;1;0;0;0;0;0;0;0;20441
22526;20441 - Fazenda Ouro Verde ;18;3;RB975201;-2.241.773.332.013;-5.170.084.820.549;08/10/2024;2024;21,15;1;0;0;0;0;0;5;0;20441
22526;20442 - Fazenda Vale do Sol ;64;2;RB975033;-224.375.558.146;-516.986.783.031;05/04/2024;2024;18,14;1;3;0;0;0;0;2;0;20442
22425;20446 - Estância São José;1;5;SP83-2847;-223.751.248.692;-516.825.357.932;10/10/2023;2023;28,25;1;5;1;0;0;0;1;0;20446
22425;20446 - Estância São José;3;5;SP83-2847;-223.746.320.292;-516.868.415.191;10/10/2023;2023;11,8;1;6;0;0;1;0;0;0;20446
22425;20446 - Estância São José;5;2;RB975242;-223.740.400.451;-51.707.772.376;06/07/2023;2023;17,53;1;0;0;0;0;0;0;0;20446
22425;20446 - Estância São José;13;5;SP83-2847;-223.754.172.529;-516.922.784.568;10/10/2023;2023;4,55;1;2;0;0;0;0;1;0;20446
22526;20449 - Fazenda Santa Izabel;3;6;CTC15;-2.233.199.121.525;-5.187.142.192.516;02/04/2024;2024;30,87;1;7;0;0;0;0;0;0;20449
22526;20449 - Fazenda Santa Izabel;4;6;CTC15;-2.232.658.553.721;-5.186.979.330.687;02/04/2024;2024;47,89;1;50;0;0;0;0;3;1;20449
22526;20449 - Fazenda Santa Izabel;8;6;CTC15;-2.232.359.841.492;-5.186.125.539.952;02/04/2024;2024;38,55;1;9;0;0;0;0;1;0;20449
22526;20449 - Fazenda Santa Izabel;11;6;CTC15;-2.232.557.368.002;-5.185.311.925.039;02/04/2024;2024;31,34;1;32;0;0;0;0;1;0;20449
22526;20449 - Fazenda Santa Izabel;18;6;CTC15;-223.319.762.522;-518.724.913.773;03/04/2024;2024;11,12;1;26;0;0;0;0;3;0;20449
22425;20449 - Fazenda Santa Izabel;27;6;CTC15;-223.369.646.403;-518.673.755.646;09/04/2024;2024;1,21;1;6;0;4;0;0;0;0;20449
22425;20449 - Fazenda Santa Izabel;30;6;CTC15;-223.369.235.543;-518.649.281.565;09/04/2024;2024;1,9;1;12;0;0;0;0;0;0;20449
22425;20449 - Fazenda Santa Izabel;35;6;CTC15;-223.368.541.172;-518.618.639.006;09/04/2024;2024;2,42;1;16;0;1;0;0;0;0;20449
22425;20449 - Fazenda Santa Izabel;36;6;CTC15;-223.356.505.941;-518.624.335.728;09/04/2024;2024;1,19;1;8;0;10;0;0;0;0;20449
22425;20449 - Fazenda Santa Izabel;43;6;CTC15;-22.331.131.461;-518.645.064.134;09/04/2024;2024;0,58;1;4;0;2;0;0;0;0;20449
22425;20449 - Fazenda Santa Izabel;44;6;CTC15;-223.305.762.124;-518.645.436.901;09/04/2024;2024;1,47;1;14;1;0;0;0;1;0;20449
22425;20449 - Fazenda Santa Izabel;48;6;CTC15;-223.352.285.308;-518.592.944.578;09/04/2024;2024;1,77;1;15;0;0;0;0;0;0;20449
22526;20449 - Fazenda Santa Izabel;51;6;CTC15;-223.332.292.046;-518.585.067.263;09/04/2024;2024;7,58;1;30;0;15;1;0;0;0;20449
22526;20449 - Fazenda Santa Izabel;55;6;CTC15;-223.276.093.828;-518.632.869.312;03/04/2024;2024;6,23;1;13;0;0;0;0;0;0;20449
22526;20449 - Fazenda Santa Izabel;57;6;CTC15;-223.293.916.085;-518.585.802.913;03/04/2024;2024;4,54;1;4;0;0;1;0;1;0;20449
22526;20449 - Fazenda Santa Izabel;61;6;CTC15;-223.285.028.411;-518.726.666.438;02/04/2024;2024;4,04;1;17;0;0;0;0;0;0;20449
22526;20449 - Fazenda Santa Izabel;66;6;CTC15;-223.252.242.859;-518.590.637.273;03/04/2024;2024;2,59;1;7;0;0;0;0;0;3;20449
22526;20449 - Fazenda Santa Izabel;69;6;CTC15;-223.239.402.591;-518.689.620.425;03/04/2024;2024;11,53;1;25;0;0;0;0;4;1;20449
22526;20449 - Fazenda Santa Izabel;71;6;CTC15;-223.259.580.646;-518.561.960.463;04/04/2024;2024;6,63;1;43;0;1;0;0;1;0;20449
