Equipamento;Frente;Fazenda;Data de Alocação;Data Chegada;Entrada Cana;Distância;Tipo de Carga;Tempo Ida;Tempo Carregamento;Tempo Volta;Tempo Industria;Tempo Total;Start Automático;Gravação Automática;Tipo de Alocação;Unidade Destino;Mensagem Alocação;Carretas Entrada;Data Pesagem Entrada;Moído Entrada;Carretas Saída;Data Saída Carreta;Última Basculada Saída;Data Carregamento;Fazenda Carregamento;Tonelada Carregada;Código Transbordo
308363;2;20596;17/04/2026 21:52:45;18/04/2026 03:11:51;1163074;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:16:12;00:16:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308362;1;20320;17/04/2026 22:00:41;18/04/2026 01:04:51;1163059;14.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:31:00;02:03:00;00:29:00;00:19:48;03:22:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308402;27;30493;17/04/2026 22:16:21;18/04/2026 02:57:48;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:40:00;01:21:00;01:37:00;00:15:00;04:53:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308369;4;20432;17/04/2026 22:16:39;17/04/2026 23:30:27;1163193;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:07:00;00:42:00;00:24:00;01:28:48;02:41:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308381;4;20432;17/04/2026 22:28:37;18/04/2026 00:47:36;1163057;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:15:36;00:15:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308374;3;20449;17/04/2026 22:33:48;18/04/2026 02:21:56;1163069;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:42:00;00:21:00;01:44:00;00:13:48;04:00:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308370;4;20432;17/04/2026 22:40:59;18/04/2026 00:25:26;1163055;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:18:00;00:59:00;00:25:00;01:00:00;02:42:00;N;N;VIAGEM ;50;N;;;;;;;;;;
308403;1;20320;17/04/2026 22:42:46;18/04/2026 02:04:27;1163066;14.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:29:00;02:25:00;00:26:00;00:29:24;03:49:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308377;3;20449;17/04/2026 23:15:56;18/04/2026 03:18:03;1163075;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:43:00;00:25:00;01:52:00;00:12:00;04:12:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308365;10;20705;17/04/2026 23:27:56;18/04/2026 00:31:35;1163056;10.87;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:29:00;00:09:00;00:23:00;02:02:24;03:03:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308373;2;20596;17/04/2026 23:32:05;18/04/2026 03:41:56;1163080;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:58:00;01:53:00;01:17:00;00:19:48;04:27:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308372;4;20432;17/04/2026 23:34:25;18/04/2026 01:51:30;1163065;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:27:00;01:23:00;00:25:00;00:15:36;02:30:36;S;N;VIAGEM ;50;S;;;;;;;;;;
308375;3;20449;17/04/2026 23:51:20;18/04/2026 03:41:32;1163079;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:29:00;00:48:00;01:31:00;00:34:48;04:22:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308367;4;20432;17/04/2026 23:51:33;18/04/2026 01:14:59;1163061;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:09:00;00:43:00;00:30:00;00:22:12;01:44:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308382;3;20449;18/04/2026 00:22:48;18/04/2026 04:45:53;1163085;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:36:00;00:36:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308366;10;20705;18/04/2026 00:40:48;18/04/2026 01:33:44;1163064;10.87;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:12:00;00:15:00;00:23:00;00:27:36;01:17:36;N;N;VIAGEM ;50;N;;;;;;;;;;
308398;4;20432;18/04/2026 00:53:34;18/04/2026 02:37:25;1163071;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:27:00;00:45:00;00:29:00;00:14:24;01:55:24;S;N;VIAGEM ;50;S;;;;;;;;;;
308379;2;20596;18/04/2026 00:54:04;18/04/2026 04:52:03;1163086;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:02:00;01:27:00;01:27:00;00:23:24;04:19:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308396;1;20320;18/04/2026 00:54:30;18/04/2026 02:50:37;1163072;14.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:12:36;00:12:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308381;3;20449;18/04/2026 01:13:49;18/04/2026 05:27:42;1163089;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:12:00;01:12:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308369;10;20705;18/04/2026 01:18:33;18/04/2026 03:31:03;1163077;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:04:12;00:04:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308378;2;20596;18/04/2026 01:23:50;18/04/2026 05:30:09;1163092;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:19:12;01:19:12;S;N;VIAGEM ;50;S;;;;;;;;;;
308397;4;20432;18/04/2026 01:25:34;18/04/2026 03:41:16;1163078;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;02:11:24;02:11:24;S;N;VIAGEM ;50;S;;;;;;;;;;
308371;27;30493;18/04/2026 01:36:54;18/04/2026 05:00:08;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:02:00;00:18:00;01:59:00;00:32:24;03:51:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308362;2;20596;18/04/2026 01:37:40;18/04/2026 05:57:37;1163094;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:21:00;00:21:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308367;4;20432;18/04/2026 01:55:44;18/04/2026 04:09:04;1163082;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:27:00;01:14:00;00:29:00;00:16:48;02:26:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308361;1;20320;18/04/2026 02:18:53;18/04/2026 03:52:16;0;14.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;01:00:00;00:32:00;03:22:12;04:54:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308366;10;20705;18/04/2026 02:19:29;18/04/2026 04:49:29;1163095;10.87;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);-;-;-;03:05:24;03:05:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308372;4;20432;18/04/2026 02:19:37;18/04/2026 04:33:09;1163083;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:25:00;01:17:00;00:25:00;00:25:48;02:32:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308376;3;20449;18/04/2026 02:29:34;18/04/2026 06:54:54;1163101;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:34:00;00:59:00;01:50:00;00:14:24;04:37:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308383;3;20449;18/04/2026 02:30:50;18/04/2026 06:05:09;1163096;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:26:00;00:21:00;01:46:00;00:10:48;03:43:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308406;2;20596;18/04/2026 02:35:46;18/04/2026 07:29:43;1163105;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:29:24;00:29:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308365;4;20432;18/04/2026 02:36:00;18/04/2026 03:19:10;1163076;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:11:24;00:11:24;N;N;VIAGEM ;50;N;;;;;;;;;;
308400;27;30493;18/04/2026 02:43:54;18/04/2026 07:37:30;1163502;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);02:05:00;00:39:00;02:09:00;00:30:36;05:23:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308364;3;20449;18/04/2026 03:00:38;;1163162;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;-;-;N;N;VIAGEM ;50;S;;;;;;;;;;
308398;4;20432;18/04/2026 03:01:38;18/04/2026 05:25:42;1163088;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:31:00;01:23:00;00:29:00;00:16:48;02:39:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308401;27;30493;18/04/2026 03:13:31;18/04/2026 16:00:07;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:18:36;-;N;N;VIAGEM ;50;S;;;;;;;;;;
308402;27;30493;18/04/2026 03:22:52;18/04/2026 10:55:17;1163570;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:05:24;01:05:24;S;N;VIAGEM ;50;S;;;;;;;;;;
308374;3;20449;18/04/2026 03:26:34;18/04/2026 13:14:46;1163140;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:21:36;00:21:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308369;10;20705;18/04/2026 03:37:47;18/04/2026 05:39:59;1163093;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:16:12;00:16:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308365;4;20432;18/04/2026 03:38:39;18/04/2026 03:48:06;0;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;-;-;N;N;VIAGEM ;50;S;;;;;;;;;;
308363;3;20449;18/04/2026 03:38:56;18/04/2026 09:21:14;1163114;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:16:48;00:16:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308377;3;20449;18/04/2026 03:44:18;18/04/2026 08:27:47;1163112;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:23:24;00:23:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308365;4;20432;18/04/2026 03:48:30;18/04/2026 06:17:07;1163097;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:30:00;01:16:00;00:42:00;00:19:12;02:47:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308396;2;20596;18/04/2026 03:59:39;18/04/2026 07:29:26;1163104;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:07:00;01:57:00;01:24:00;00:21:36;03:49:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308367;4;20432;18/04/2026 04:37:21;18/04/2026 06:43:04;1163099;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:28:00;00:48:00;00:48:00;00:30:00;02:34:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308404;2;20596;18/04/2026 05:07:58;18/04/2026 05:23:09;1163185;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;-;-;N;N;VIAGEM ;50;S;;;;;;;;;;
308372;4;20432;18/04/2026 05:16:49;18/04/2026 07:11:59;1163102;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:29:00;00:57:00;00:28:00;00:06:36;02:00:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308404;2;20596;18/04/2026 05:23:42;18/04/2026 18:44:27;1163215;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:23:24;-;N;N;VIAGEM ;50;N;;;;;;;;;;
308379;4;20432;18/04/2026 05:31:32;18/04/2026 08:25:33;1163111;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:30:00;00:53:00;00:29:00;01:07:12;03:59:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308382;2;20596;18/04/2026 05:46:10;18/04/2026 09:49:49;1163119;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:01:00;01:42:00;01:18:00;00:10:48;04:11:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308371;4;20432;18/04/2026 05:54:27;18/04/2026 08:01:21;1163108;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:34:00;01:01:00;00:29:00;02:07:48;04:11:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308373;1;20640;18/04/2026 05:58:07;18/04/2026 07:57:41;1163107;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:22:12;00:22:12;N;N;VIAGEM ;50;N;;;;;;;;;;
308397;1;20640;18/04/2026 05:59:56;18/04/2026 08:22:10;1163109;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:06:36;00:06:36;N;N;VIAGEM ;50;N;;;;;;;;;;
308375;1;20640;18/04/2026 06:01:40;18/04/2026 08:23:46;1163110;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:13:12;00:13:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308383;27;30493;18/04/2026 06:26:52;18/04/2026 12:15:21;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:14:24;01:14:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308369;10;20705;18/04/2026 06:34:49;18/04/2026 07:29:53;1163103;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:03:00;00:15:00;00:34:00;00:26:24;01:18:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308381;1;20640;18/04/2026 06:47:58;18/04/2026 09:42:52;1163117;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:57:00;00:33:00;01:22:00;00:09:00;03:01:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308365;3;20449;18/04/2026 06:49:40;18/04/2026 10:23:39;1163123;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:14:24;00:14:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308398;2;20596;18/04/2026 06:50:25;18/04/2026 09:21:16;1163115;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:19:48;00:19:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308364;1;20640;18/04/2026 06:56:02;18/04/2026 10:17:02;1163120;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:23:00;00:29:00;01:28:00;00:13:48;03:33:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308370;27;30493;18/04/2026 06:59:44;18/04/2026 12:15:12;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);02:10:00;01:18:00;01:47:00;00:25:12;05:40:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308366;200;;18/04/2026 07:58:27;;;;;-;-;-;-;-;N;;PÁTIO ;;N;;;;;;;;;;
308403;2;20596;18/04/2026 07:02:04;18/04/2026 10:19:48;1163122;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:54:00;01:11:00;01:11:00;00:25:12;03:41:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308378;4;20432;18/04/2026 07:04:12;18/04/2026 09:16:48;1163113;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:41:00;00:56:00;00:34:00;00:17:24;02:28:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308376;3;20449;18/04/2026 07:18:50;18/04/2026 10:24:00;1163124;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:25:00;00:08:00;01:30:00;00:31:48;03:34:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308372;27;30493;18/04/2026 07:23:30;;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;-;-;N;N;VIAGEM ;50;N;;;;;;;;;;
308367;4;20432;18/04/2026 07:33:33;18/04/2026 09:47:04;1163118;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:27:00;01:16:00;00:26:00;00:07:12;02:16:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308395;1;20640;18/04/2026 07:36:02;18/04/2026 12:42:28;1163137;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:28:12;01:28:12;S;N;VIAGEM ;50;S;;;;;;;;;;
308361;3;20449;18/04/2026 07:51:03;18/04/2026 13:55:03;1163147;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:20:24;00:20:24;S;N;VIAGEM ;50;S;;;;;;;;;;
308366;10;20705;18/04/2026 08:00:43;18/04/2026 09:23:00;1163116;10.87;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);-;-;-;00:12:36;00:12:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308372;4;20432;18/04/2026 08:02:13;18/04/2026 10:19:32;1163121;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:04:48;01:04:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308369;10;20705;18/04/2026 08:13:38;18/04/2026 11:57:10;1163131;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:02:24;01:02:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308406;2;20596;18/04/2026 08:18:49;18/04/2026 11:06:52;1163127;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:47:00;00:41:00;01:19:00;01:15:00;04:02:00;S;N;VIAGEM ;50;S;;;;;;;;;;
308400;4;20432;18/04/2026 08:28:24;18/04/2026 10:39:25;1163125;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:26:00;01:12:00;00:30:00;00:22:48;02:30:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308373;1;20640;18/04/2026 08:34:29;18/04/2026 11:45:41;1163129;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;02:14:24;02:14:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308375;3;20449;18/04/2026 08:45:55;18/04/2026 13:57:11;1163148;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:29:24;00:29:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308396;4;20432;18/04/2026 08:49:48;18/04/2026 11:42:58;1163128;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:29:00;01:51:00;00:29:00;00:24:36;03:13:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308377;2;20596;18/04/2026 09:06:27;18/04/2026 11:57:53;1163130;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:00:00;00:19:00;01:29:00;00:34:48;03:22:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308379;1;20640;18/04/2026 09:37:35;18/04/2026 12:51:24;1163141;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:28:00;00:11:00;01:33:00;01:01:12;04:13:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308397;3;20449;18/04/2026 09:40:58;18/04/2026 14:09:39;1163153;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:27:00;01:18:00;01:39:00;00:11:24;04:35:24;S;N;VIAGEM ;50;S;;;;;;;;;;
308366;10;20705;18/04/2026 09:44:15;18/04/2026 12:48:37;1163138;10.87;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:25:00;02:10:00;00:30:00;00:16:48;03:21:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308378;2;20596;18/04/2026 09:46:14;18/04/2026 11:57:44;1163132;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:52:00;00:08:00;01:15:00;00:23:24;02:38:24;S;N;VIAGEM ;50;N;;;;;;;;;;
308363;4;20432;18/04/2026 09:50:18;18/04/2026 12:24:57;1163135;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:31:00;01:32:00;00:30:00;01:25:48;03:58:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308398;3;20449;18/04/2026 09:54:47;18/04/2026 14:41:04;1163155;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);02:40:00;00:11:00;01:52:00;00:13:48;04:56:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308381;2;20596;18/04/2026 09:57:31;18/04/2026 12:30:07;1163136;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:53:00;00:21:00;01:15:00;01:01:48;03:30:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308382;2;20596;18/04/2026 10:08:24;18/04/2026 13:20:48;1163142;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:47:00;00:48:00;01:37:00;01:04:12;04:16:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308362;4;20432;18/04/2026 10:09:13;18/04/2026 12:55:41;1163139;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:50:00;01:33:00;00:22:00;01:22:12;04:07:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308371;1;20640;18/04/2026 10:14:23;18/04/2026 14:03:41;1163149;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:19:00;00:19:00;02:09:00;00:22:48;04:09:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308364;3;20449;18/04/2026 10:40:09;18/04/2026 15:54:49;1163264;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:56:00;01:24:00;01:54:00;00:21:36;05:35:36;S;N;VIAGEM ;50;S;;;;;;;;;;
308365;1;20640;18/04/2026 10:47:34;18/04/2026 13:37:30;1163145;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:16:00;00:11:00;01:22:00;01:12:00;04:01:00;S;N;VIAGEM ;50;S;;;;;;;;;;
308403;2;20596;18/04/2026 11:02:23;18/04/2026 13:33:34;1163143;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:47:00;00:23:00;01:18:00;00:28:12;02:56:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308367;4;20432;18/04/2026 11:08:39;18/04/2026 13:35:01;1163144;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:25:00;01:34:00;00:26:00;00:18:36;02:43:36;S;N;VIAGEM ;50;S;;;;;;;;;;
308376;2;20596;18/04/2026 11:17:30;18/04/2026 14:18:15;1163151;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:50:00;00:45:00;01:16:00;00:22:48;03:13:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308372;1;20640;18/04/2026 11:27:52;18/04/2026 14:25:08;1163152;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:09:36;01:09:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308402;27;30493;18/04/2026 12:04:45;;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;-;-;N;N;VIAGEM ;50;S;;;;;;;;;;
308396;4;20432;18/04/2026 12:24:48;18/04/2026 13:55:10;1163146;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:22:00;00:38:00;00:28:00;00:31:48;01:59:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308406;3;20449;18/04/2026 12:34:47;18/04/2026 16:30:00;1163167;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:32:00;00:35:00;01:46:00;00:12:36;04:05:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308378;4;20432;18/04/2026 12:36:52;18/04/2026 14:25:32;1163156;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:19:12;00:19:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308377;2;20596;18/04/2026 12:57:21;18/04/2026 15:51:55;1163161;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:03:00;00:11:00;01:38:00;00:15:00;03:07:00;S;N;VIAGEM ;50;S;;;;;;;;;;
308368;200;;18/04/2026 13:27:43;;;;;-;-;-;-;-;N;;PÁTIO ;;N;;;;;;;;;;
308370;1;20640;18/04/2026 13:00:03;18/04/2026 15:37:31;1163159;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:18:00;00:10:00;01:07:00;00:18:00;02:53:00;S;N;VIAGEM ;50;S;;;;;;;;;;
308369;10;20705;18/04/2026 13:01:13;18/04/2026 14:13:17;1163150;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:33:00;00:09:00;00:23:00;00:27:36;01:32:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308400;27;30493;18/04/2026 13:04:18;18/04/2026 17:47:47;1163559;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:57:00;00:30:00;02:13:00;00:12:00;04:52:00;S;N;VIAGEM ;50;S;;;;;;;;;;
308402;27;30493;18/04/2026 13:04:36;18/04/2026 17:30:32;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:06:36;00:06:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308366;10;20705;18/04/2026 13:16:41;18/04/2026 15:07:37;1163157;10.87;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:30:00;00:55:00;00:23:00;00:35:24;02:23:24;S;N;VIAGEM ;50;S;;;;;;;;;;
308368;4;20432;18/04/2026 13:28:26;18/04/2026 14:32:55;1163154;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:34:00;00:04:00;00:26:00;00:35:24;01:39:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308381;3;20449;18/04/2026 13:33:01;18/04/2026 17:45:23;1163177;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:32:00;00:19:00;02:20:00;00:13:12;04:24:12;N;N;VIAGEM ;50;N;;;;;;;;;;
308383;2;20596;18/04/2026 13:39:41;18/04/2026 16:31:46;1163169;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:59:00;00:27:00;01:25:00;01:04:48;03:55:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308374;1;20640;18/04/2026 13:52:11;18/04/2026 16:47:46;1163170;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:28:00;00:07:00;01:19:00;00:14:24;03:08:24;S;N;VIAGEM ;50;S;;;;;;;;;;
308379;4;20432;18/04/2026 13:53:34;18/04/2026 15:49:01;1163160;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:59:00;00:26:00;00:29:00;00:30:36;02:24:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308365;200;;18/04/2026 14:57:51;;;;;-;-;-;-;-;S;;PÁTIO ;;N;;;;;;;;;;
