CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;DE_AMBIENTE_PROD;CD_SAFRA;FORNEC;TIPO_PROP;DE_VARIED;DE_MATURAC;NO_CORTE;POND_CORTE;IDADE;POND_IDADE;AREA_CTT;TON_CANA;KG_ACUCAR;QT_CANA_ACUCAR;DT_PLANTIO;MES_PLANTIO;DT_CTT
20333;Fazenda Sao Carlos;4;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;29,26;13,41;497.506,26;14,63;1.216,15;185.507,79;1.216,15;27/11/2018;11;29/09/2020
20333;Fazenda Sao Carlos;4;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;43,89;12,04;242.801,19;14,63;660,93;82.484,46;660,93;27/11/2018;11;24/09/2021
20333;Fazenda Sao Carlos;4;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;58,52;12,32;199.047,38;14,63;529,55;76.188,15;529,55;27/11/2018;11;05/10/2022
20333;Fazenda Sao Carlos;4;Ambiente D;22324;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;73,15;12,28;236.243,09;14,63;630,7;97.295,99;630,7;27/11/2018;11;13/10/2023
20333;Fazenda Sao Carlos;5;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;1;16,95;9,05;235.212,19;16,95;852,39;118.284,96;852,39;13/11/2018;11;20/08/2019
20333;Fazenda Sao Carlos;5;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;33,92;13,41;576.525,60;16,96;1.409,31;214.972,15;1.409,31;13/11/2018;11;29/09/2020
20333;Fazenda Sao Carlos;5;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;50,88;12,04;281.690,34;16,96;766,79;95.695,90;766,79;13/11/2018;11;24/09/2021
20333;Fazenda Sao Carlos;5;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;67,84;12,32;230.873,40;16,96;614,22;88.369,99;614,22;13/11/2018;11;05/10/2022
20333;Fazenda Sao Carlos;5;Ambiente D;22324;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;84,8;12,28;291.130,58;16,96;777,24;119.901,24;777,24;13/11/2018;11;13/10/2023
20333;Fazenda Sao Carlos;6;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;1;28,59;9,15;401.233,99;28,59;1.438,40;199.604,99;1.438,40;10/11/2018;11;20/08/2019
20333;Fazenda Sao Carlos;6;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;57,18;13,41;972.076,00;28,59;2.376,23;362.463,12;2.376,23;10/11/2018;11;29/09/2020
20333;Fazenda Sao Carlos;6;Ambiente E;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;85,77;9,26;435.366,92;28,59;1.541,05;187.661,58;1.541,05;10/11/2018;11;02/07/2021
20333;Fazenda Sao Carlos;6;Ambiente E;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;114,36;15,39;680.680,30;28,59;1.449,86;210.033,85;1.449,86;10/11/2018;11;13/10/2022
20333;Fazenda Sao Carlos;6;Ambiente E;22324;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;142,95;12,14;458.498,56;28,59;1.238,70;192.302,96;1.238,70;10/11/2018;11;15/10/2023
20333;Fazenda Sao Carlos;7;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;1;11,08;9,11;154.983,32;11,08;557,61;77.378,18;557,61;11/11/2018;11;20/08/2019
20333;Fazenda Sao Carlos;7;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;22,16;13,41;376.491,65;11,08;920,33;140.384,44;920,33;11/11/2018;11;29/09/2020
20333;Fazenda Sao Carlos;7;Ambiente E;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;33,24;9,26;163.962,77;11,08;580,37;70.674,90;580,37;11/11/2018;11;02/07/2021
20333;Fazenda Sao Carlos;7;Ambiente E;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;44,32;15,39;264.046,18;11,08;562,42;81.475,31;562,42;11/11/2018;11;13/10/2022
20333;Fazenda Sao Carlos;7;Ambiente E;22324;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;55,4;12,14;177.668,61;11,08;480;74.517,57;480;11/11/2018;11;15/10/2023
20333;Fazenda Sao Carlos;8;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;1;7,43;9,11;103.972,42;7,43;374,08;51.910,08;374,08;11/11/2018;11;20/08/2019
20333;Fazenda Sao Carlos;8;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;14,94;13,41;253.971,59;7,47;620,83;94.699,74;620,83;11/11/2018;11;29/09/2020
20333;Fazenda Sao Carlos;8;Ambiente E;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;22,41;9,26;110.468,24;7,47;391,02;47.616,48;391,02;11/11/2018;11;02/07/2021
20333;Fazenda Sao Carlos;8;Ambiente E;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;29,96;15,39;151.633,95;7,49;322,98;46.788,89;322,98;11/11/2018;11;13/10/2022
20333;Fazenda Sao Carlos;8;Ambiente E;22324;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;37,45;12,14;120.117,31;7,49;324,51;50.379,48;324,51;11/11/2018;11;15/10/2023
20333;Fazenda Sao Carlos;9;Ambiente E;21920;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;1;9,58;9,05;133.088,40;9,58;482,3;66.928,37;482,3;13/11/2018;11;20/08/2019
20333;Fazenda Sao Carlos;9;Ambiente E;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;19,16;13,41;325.484,65;9,58;795,64;121.365,20;795,64;13/11/2018;11;29/09/2020
20333;Fazenda Sao Carlos;9;Ambiente E;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;9;9,26;44.308,04;3;156,84;19.098,64;156,84;13/11/2018;11;02/07/2021
20333;Fazenda Sao Carlos;9;Ambiente E;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;38,32;15,23;191.503,59;9,58;412,3;59.727,31;412,3;13/11/2018;11;13/10/2022
20333;Fazenda Sao Carlos;9;Ambiente E;22324;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;47,9;12,14;153.824,98;9,58;415,58;64.517,09;415,58;13/11/2018;11;15/10/2023
20333;Fazenda Sao Carlos;10;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;1;11,5;10,92;186.523,96;11,5;560,13;75.424,33;560,13;20/11/2018;11;20/10/2019
20333;Fazenda Sao Carlos;10;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;23;11,25;327.912,14;11,5;955,78;145.791,88;955,78;20/11/2018;11;29/09/2020
20333;Fazenda Sao Carlos;10;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;34,5;10,65;139.532,31;11,5;429,6;54.636,26;429,6;20/11/2018;11;13/08/2021
20333;Fazenda Sao Carlos;10;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;46,16;14,11;209.390,50;11,54;486,41;70.464,00;486,41;20/11/2018;11;13/10/2022
20333;Fazenda Sao Carlos;10;Ambiente D;22324;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;57,7;12,52;226.904,18;11,54;593,99;86.928,85;593,99;20/11/2018;11;26/10/2023
20333;Fazenda Sao Carlos;11;Ambiente E;21920;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;1;6,26;10,69;99.406,53;6,26;304,93;41.059,95;304,93;27/11/2018;11;20/10/2019
20333;Fazenda Sao Carlos;11;Ambiente E;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;12,52;11,35;119.073,69;6,26;344,07;52.351,24;344,07;27/11/2018;11;30/09/2020
20333;Fazenda Sao Carlos;11;Ambiente E;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;18,78;10,45;57.694,17;6,26;180,98;23.016,34;180,98;27/11/2018;11;13/08/2021
20333;Fazenda Sao Carlos;11;Ambiente E;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;25,04;14,14;52.282,22;6,26;121,25;15.603,24;99,52;27/11/2018;11;13/10/2022
20333;Fazenda Sao Carlos;11;Ambiente E;22324;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;31,3;12,15;96.836,40;6,26;261,28;40.380,82;261,28;27/11/2018;11;16/10/2023
20333;Fazenda Sao Carlos;12;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;27,66;12,75;237.547,98;9,22;610,91;87.215,38;605,96;25/06/2016;6;28/07/2019
20333;Fazenda Sao Carlos;12;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;36,96;14,89;307.445,74;9,24;677,07;103.278,11;677,07;25/06/2016;6;29/09/2020
20333;Fazenda Sao Carlos;12;Ambiente E;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;46,2;12,04;131.402,82;9,24;357,69;44.640,17;357,69;25/06/2016;6;24/09/2021
20333;Fazenda Sao Carlos;12;Ambiente E;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;6;55,44;12,32;106.273,42;9,24;282,73;40.677,62;282,73;25/06/2016;6;05/10/2022
20333;Fazenda Sao Carlos;13;Ambiente E;21920;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;1;17,38;9,09;331.846,41;17,38;1.196,89;166.882,72;1.196,89;13/11/2018;11;21/08/2019
20333;Fazenda Sao Carlos;13;Ambiente E;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;34,74;13,41;424.605,37;17,37;1.037,96;157.929,87;1.037,96;13/11/2018;11;30/09/2020
20333;Fazenda Sao Carlos;13;Ambiente E;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;52,11;10,45;226.098,11;17,37;709,23;90.198,81;709,23;13/11/2018;11;13/08/2021
20333;Fazenda Sao Carlos;13;Ambiente E;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;69,48;14,11;250.290,36;17,37;581,42;84.227,61;581,42;13/11/2018;11;13/10/2022
20333;Fazenda Sao Carlos;13;Ambiente E;22324;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;86,85;12,18;269.100,06;17,37;724,13;111.912,86;724,13;13/11/2018;11;16/10/2023
20333;Fazenda Sao Carlos;14;Ambiente E;21920;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;46,17;12,75;396.646,31;15,39;1.020,07;145.628,04;1.011,80;25/06/2016;6;28/07/2019
20333;Fazenda Sao Carlos;14;Ambiente E;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;66,48;14,89;554.082,41;16,62;1.220,22;186.129,01;1.220,22;25/06/2016;6;29/09/2020
20333;Fazenda Sao Carlos;14;Ambiente E;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;83,1;9,26;217.097,09;16,62;768,45;93.578,07;768,45;25/06/2016;6;02/07/2021
20333;Fazenda Sao Carlos;14;Ambiente E;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;6;99,72;15,14;222.532,03;16,62;481,79;69.317,72;481,79;25/06/2016;6;05/10/2022
20333;Fazenda Sao Carlos;15;Ambiente E;21920;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;1;21,57;9,12;413.255,61;21,57;1.485,16;207.075,78;1.485,16;12/11/2018;11;21/08/2019
20333;Fazenda Sao Carlos;15;Ambiente E;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;43,14;13,41;527.375,09;21,57;1.289,19;196.154,57;1.289,19;12/11/2018;11;30/09/2020
20333;Fazenda Sao Carlos;15;Ambiente E;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;64,71;10,45;290.538,90;21,57;911,37;115.906,61;911,37;12/11/2018;11;13/08/2021
20333;Fazenda Sao Carlos;15;Ambiente E;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;86,28;14,11;338.035,02;21,57;785,25;113.755,37;785,25;12/11/2018;11;13/10/2022
20333;Fazenda Sao Carlos;15;Ambiente E;22324;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;107,85;12,18;390.006,52;21,57;1.049,48;162.195,22;1.049,48;12/11/2018;11;16/10/2023
20333;Fazenda Sao Carlos;43;Ambiente E;21920;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;9,92;9,21;145.229,85;4,96;517,12;73.825,70;512,93;17/08/2015;8;28/07/2019
20333;Fazenda Sao Carlos;43;Ambiente E;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;14,88;14,99;69.389,63;4,96;151,81;23.098,76;151,81;17/08/2015;8;30/09/2020
20333;Fazenda Sao Carlos;43;Ambiente E;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;19,84;10,45;33.444,24;4,96;104,91;13.342,13;104,91;17/08/2015;8;13/08/2021
20333;Fazenda Sao Carlos;43;Ambiente E;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;24,8;14,14;21.783,17;4,96;50,52;6.501,10;41,46;17/08/2015;8;13/10/2022
20333;Fazenda Sao Carlos;44;Ambiente E;21920;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;5,68;9,21;83.019,72;2,84;295,61;42.201,91;293,21;18/08/2015;8;28/07/2019
20333;Fazenda Sao Carlos;44;Ambiente E;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;8,52;14,99;42.067,45;2,84;92,04;14.003,62;92,04;18/08/2015;8;30/09/2020
20333;Fazenda Sao Carlos;44;Ambiente E;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;11,36;10,45;12.787,73;2,84;40,11;5.101,49;40,11;18/08/2015;8;13/08/2021
20333;Fazenda Sao Carlos;44;Ambiente E;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;14,2;14,14;12.420,55;2,84;28,81;3.706,90;23,64;18/08/2015;8;13/10/2022
20333;Fazenda Sao Carlos;45;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;5,25;10,03;4.070,41;1,75;13,3;0;0;18/08/2015;8;17/08/2019
20333;Fazenda Sao Carlos;45;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;7;13,48;25.547,96;1,75;62,15;9.456,17;62,15;18/08/2015;8;30/09/2020
20333;Fazenda Sao Carlos;45;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;8,75;10,45;7.845,82;1,75;24,61;3.129,99;24,61;18/08/2015;8;13/08/2021
20333;Fazenda Sao Carlos;45;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;6;10,5;11,73;17.468,38;1,75;48,84;7.445,48;48,84;18/08/2015;8;31/07/2022
20333;Fazenda Sao Carlos;46;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;8,52;10,03;6.586,34;2,84;21,52;0;0;19/08/2015;8;17/08/2019
20333;Fazenda Sao Carlos;46;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;11,36;13,48;41.488,26;2,84;100,93;15.356,28;100,93;19/08/2015;8;30/09/2020
20333;Fazenda Sao Carlos;46;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;14,2;10,45;12.787,73;2,84;40,11;5.101,49;40,11;19/08/2015;8;13/08/2021
20333;Fazenda Sao Carlos;46;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;6;17,04;11,73;28.448,41;2,84;79,53;12.125,45;79,53;19/08/2015;8;31/07/2022
20333;Fazenda Sao Carlos;47;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;5,91;10,03;4.567,36;1,97;14,93;0;0;19/08/2015;8;17/08/2019
20333;Fazenda Sao Carlos;47;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;7,88;13,48;28.866,58;1,97;70,22;10.684,54;70,22;19/08/2015;8;30/09/2020
20333;Fazenda Sao Carlos;47;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;9,85;10,45;8.745,77;1,97;27,43;3.489,00;27,43;19/08/2015;8;13/08/2021
20333;Fazenda Sao Carlos;47;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;6;11,82;11,73;19.464,72;1,97;54,42;8.296,37;54,42;19/08/2015;8;31/07/2022
20333;Fazenda Sao Carlos;48;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;4,77;10,03;3.674,45;1,59;12,01;0;0;20/08/2015;8;17/08/2019
20333;Fazenda Sao Carlos;48;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;6,32;13,48;23.410,39;1,58;56,95;8.665,11;56,95;20/08/2015;8;30/09/2020
20333;Fazenda Sao Carlos;48;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;7,9;10,45;9.986,18;1,58;31,33;3.983,85;31,33;20/08/2015;8;13/08/2021
20333;Fazenda Sao Carlos;48;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;6;9,48;11,73;19.969,80;1,58;55,83;8.511,64;55,83;20/08/2015;8;31/07/2022
20334;Fazenda Alvorada;1;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;1;7,59;13,2;272.983,20;7,59;677,99;92.854,15;677,99;27/09/2019;9;06/11/2020
20334;Fazenda Alvorada;1;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;15,18;10,85;166.058,30;7,59;501,91;71.982,99;501,91;27/09/2019;9;27/09/2021
20334;Fazenda Alvorada;1;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;22,77;13,03;158.769,58;7,59;399,54;58.399,88;394,87;27/09/2019;9;30/10/2022
20334;Fazenda Alvorada;1;Ambiente D;22324;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;30,36;12,7;191.250,97;7,59;493,74;65.229,34;493,74;27/09/2019;9;15/12/2023
20334;Fazenda Alvorada;1;Ambiente D;22425;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;37,95;10,6;79.290,79;7,59;245,36;36.649,79;245,36;27/09/2019;9;22/11/2024
20334;Fazenda Alvorada;2;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;1;17,55;13,2;631.002,04;17,55;1.567,18;214.632,88;1.567,18;27/09/2019;9;06/11/2020
20334;Fazenda Alvorada;2;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;35,1;10,85;384.201,20;17,55;1.161,24;166.543,62;1.161,24;27/09/2019;9;27/09/2021
20334;Fazenda Alvorada;2;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;52,65;13,03;367.030,01;17,55;923,61;135.003,89;912,83;27/09/2019;9;30/10/2022
20334;Fazenda Alvorada;2;Ambiente D;22324;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;70,2;12,7;442.543,52;17,55;1.142,46;150.928,85;1.142,46;27/09/2019;9;15/12/2023
20334;Fazenda Alvorada;2;Ambiente D;22425;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;87,75;10,6;183.530,20;17,55;567,93;84.831,68;567,93;27/09/2019;9;22/11/2024
20334;Fazenda Alvorada;3;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;1;12,61;13,17;452.082,17;12,61;1.125,61;154.156,83;1.125,61;28/09/2019;9;06/11/2020
20334;Fazenda Alvorada;3;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;25,22;10,85;276.127,91;12,61;834,59;119.696,01;834,59;28/09/2019;9;27/09/2021
20334;Fazenda Alvorada;3;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;37,83;13,01;644.510,38;12,61;1.624,04;235.121,54;1.603,98;28/09/2019;9;27/10/2022
20334;Fazenda Alvorada;3;Ambiente D;22324;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;50,44;12,77;319.431,10;12,61;820,36;108.369,31;820,36;28/09/2019;9;15/12/2023
20334;Fazenda Alvorada;3;Ambiente D;22425;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;63,05;10,6;131.906,01;12,61;408,18;60.970,05;408,18;28/09/2019;9;22/11/2024
20334;Fazenda Alvorada;4;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;1;5,49;13,17;196.711,49;5,49;489,78;67.077,22;489,78;28/09/2019;9;06/11/2020
20334;Fazenda Alvorada;4;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;10,98;10,85;109.179,97;5,49;330;47.327,36;330;28/09/2019;9;27/09/2021
20334;Fazenda Alvorada;4;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;16,47;13,01;280.473,10;5,49;706,74;102.318,33;698,01;28/09/2019;9;27/10/2022
20334;Fazenda Alvorada;4;Ambiente D;22324;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;21,96;12,77;139.098,36;5,49;357,24;47.193,87;357,24;28/09/2019;9;15/12/2023
20334;Fazenda Alvorada;4;Ambiente D;22425;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;27,45;10,6;57.396,91;5,49;177,62;26.530,32;177,62;28/09/2019;9;22/11/2024
20334;Fazenda Alvorada;5;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;1;1,86;13,17;66.962,17;1,86;166,72;22.833,66;166,72;28/09/2019;9;06/11/2020
20334;Fazenda Alvorada;5;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;3,72;10,85;36.939,12;1,86;111,65;16.012,56;111,65;28/09/2019;9;27/09/2021
20334;Fazenda Alvorada;5;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;5,58;13,01;94.772,22;1,86;238,81;34.573,47;235,86;28/09/2019;9;27/10/2022
20334;Fazenda Alvorada;5;Ambiente D;22324;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;7,44;12,77;47.137,53;1,86;121,06;15.991,88;121,06;28/09/2019;9;15/12/2023
20334;Fazenda Alvorada;5;Ambiente D;22425;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;9,3;10,59;19.461,87;1,86;60,23;8.995,85;60,23;28/09/2019;9;22/11/2024
20334;Fazenda Alvorada;6;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;1;32,06;13,16;874.871,57;32,06;2.180,29;309.148,02;2.180,29;29/09/2019;9;06/11/2020
20334;Fazenda Alvorada;6;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;64,12;10,85;720.372,71;32,06;2.177,32;312.267,30;2.177,32;29/09/2019;9;27/09/2021
20334;Fazenda Alvorada;6;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;96,18;13,03;670.610,21;32,06;1.687,55;246.669,14;1.667,86;29/09/2019;9;30/10/2022
20334;Fazenda Alvorada;6;Ambiente D;22324;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;128,24;12,7;852.617,78;32,06;2.201,13;290.798,17;2.201,13;29/09/2019;9;15/12/2023
20334;Fazenda Alvorada;6;Ambiente D;22425;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;160,3;10,6;335.339,07;32,06;1.037,70;155.001,24;1.037,70;29/09/2019;9;22/11/2024
20334;Fazenda Alvorada;7;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;1;7,66;13,16;209.106,11;7,66;521,12;73.890,54;521,12;29/09/2019;9;06/11/2020
20334;Fazenda Alvorada;7;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;15,32;10,85;172.031,51;7,66;519,96;74.572,28;519,96;29/09/2019;9;27/09/2021
20334;Fazenda Alvorada;7;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;22,98;13,27;220.616,40;7,66;545,07;81.540,88;545,07;29/09/2019;9;09/11/2022
20334;Fazenda Alvorada;7;Ambiente D;22324;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;4;30,64;13,53;116.619,18;7,66;282,51;31.918,91;282,51;29/09/2019;9;15/12/2023
20334;Fazenda Alvorada;7;Ambiente D;22425;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;5;38,3;10,51;129.458,50;7,66;403,94;56.195,14;403,94;29/09/2019;9;30/10/2024
20334;Fazenda Alvorada;8;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;1;1,46;13,16;43.127,49;1,46;107,48;15.239,69;107,48;29/09/2019;9;06/11/2020
20334;Fazenda Alvorada;8;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;2;2,92;10,85;33.242,82;1,46;100,48;14.410,13;100,48;29/09/2019;9;27/09/2021
20334;Fazenda Alvorada;8;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;3;4,38;13,27;42.009,76;1,46;103,79;15.527,05;103,79;29/09/2019;9;09/11/2022
