CD_SAFRA;FAZENDA;AMBIENTE;VARIEDADE;CORTE;AREA_HA;TON_CANA;KG_ACUCAR;TCH;ATR;TAH_LINHA
22223;Fazenda Santa Helena;Ambiente D;SP83-2847;5;12,74;618,05;79.806,82;48,51;129,13;6,26
22324;Fazenda Santa Helena;Ambiente D;SP83-2847;6;12,74;330,38;47.733,99;25,93;144,48;3,75
22122;Fazenda Santa Helena;Ambiente D;SP83-2847;4;5,88;46,57;7.689,65;7,92;165,11;1,31
22223;Fazenda Santa Helena;Ambiente D;SP83-2847;5;5,88;284,87;36.788,29;48,45;129,14;6,26
22324;Fazenda Santa Helena;Ambiente D;SP83-2847;6;5,88;117,21;16.935,48;19,93;144,48;2,88
22122;Fazenda Santa Helena;Ambiente D;SP83-2847;4;3,07;24,40;4.028,18;7,95;165,11;1,31
22223;Fazenda Santa Helena;Ambiente D;SP83-2847;5;3,07;149,26;19.273,92;48,62;129,13;6,28
22324;Fazenda Santa Helena;Ambiente D;SP83-2847;6;3,07;61,28;8.853,23;19,96;144,48;2,88
22122;Fazenda Estrela;Ambiente D;RB975201;4;2,02;84,48;11.400,30;41,82;134,95;5,64
22223;Fazenda Estrela;Ambiente D;RB975201;5;2,02;119,81;18.046,50;59,31;150,62;8,93
22425;Fazenda Estrela;Ambiente D;RB975242;1;26,67;1.707,51;238.003,70;64,02;139,39;8,92
22526;Fazenda Estrela;Ambiente D;RB975242;2;26,67;1.481,13;200.629,96;55,54;135,46;7,52
22425;Fazenda Estrela;Ambiente D;RB975242;1;7,29;1.055,18;160.301,27;144,74;151,92;21,99
22526;Fazenda Estrela;Ambiente D;RB975242;2;7,29;570,84;59.006,18;78,30;103,37;8,09
22122;Fazenda Estrela;Ambiente D;RB975201;4;4,20;176,21;23.780,61;41,96;134,95;5,66
22223;Fazenda Estrela;Ambiente D;RB975201;5;4,20;250,46;37.723,62;59,63;150,62;8,98
22425;Fazenda Estrela;Ambiente D;RB975242;1;10,74;638,88;98.849,81;59,49;154,72;9,20
22526;Fazenda Estrela;Ambiente E;RB975242;2;10,74;367,44;59.179,09;34,21;161,06;5,51
22122;Fazenda Estrela;Ambiente D;RB975201;4;15,79;662,48;89.403,96;41,96;134,95;5,66
22223;Fazenda Estrela;Ambiente D;RB975201;5;15,79;868,27;130.780,51;54,99;150,62;8,28
22425;Fazenda Estrela;Ambiente D;RB975242;1;28,77;2.595,21;398.020,16;90,21;153,37;13,83
22526;Fazenda Estrela;Ambiente E;RB975242;2;28,77;1.098,01;153.646,73;38,17;139,93;5,34
22122;Fazenda Estrela;Ambiente D;RB975201;4;3,72;155,82;21.028,79;41,89;134,95;5,65
22223;Fazenda Estrela;Ambiente D;RB975201;5;3,72;206,81;31.146,18;55,59;150,61;8,37
22425;Fazenda Estrela;Ambiente D;RB975242;1;22,29;1.626,54;203.201,97;72,97;124,93;9,12
22526;Fazenda Estrela;Ambiente E;RB975242;2;22,29;1.806,70;248.710,76;81,05;137,66;11,16
22122;Fazenda Estrela;Ambiente D;RB975201;4;7,02;294,34;39.721,81;41,93;134,95;5,66
22223;Fazenda Estrela;Ambiente D;RB975201;5;7,02;293,49;44.205,49;41,81;150,62;6,30
22425;Fazenda Estrela;Ambiente D;RB975242;1;14,25;873,40;96.895,59;61,29;110,94;6,80
22526;Fazenda Estrela;Ambiente E;RB975242;2;14,25;1.155,13;159.014,99;81,06;137,66;11,16
22122;Fazenda Estrela;Ambiente E;RB975201;4;28,54;923,91;124.684,88;32,37;134,95;4,37
22223;Fazenda Estrela;Ambiente E;RB975201;5;28,54;1.066,73;160.672,87;37,38;150,62;5,63
22425;Fazenda Estrela;Ambiente E;RB975242;1;28,30;1.766,73;196.001,33;62,43;110,94;6,93
22526;Fazenda Estrela;Ambiente E;RB975242;2;28,30;2.466,41;339.525,31;87,15;137,66;12,00
22122;Fazenda Estrela;Ambiente E;RB975201;4;13,99;419,65;56.633,02;30,00;134,95;4,05
22223;Fazenda Estrela;Ambiente E;RB975201;5;13,99;522,59;78.714,28;37,35;150,62;5,63
22425;Fazenda Estrela;Ambiente E;RB975242;1;5,75;588,60;70.064,79;102,37;119,04;12,19
22526;Fazenda Estrela;Ambiente D;RB975242;2;5,75;700,04;112.579,31;121,75;160,82;19,58
22122;Fazenda Estrela;Ambiente E;RB867515;4;13,14;378,28;51.050,56;28,79;134,95;3,89
22223;Fazenda Estrela;Ambiente E;RB867515;5;13,14;721,88;108.732,12;54,94;150,62;8,27
22425;Fazenda Estrela;Ambiente E;RB975242;1;2,41;246,46;29.337,02;102,26;119,04;12,17
22526;Fazenda Estrela;Ambiente D;RB975242;2;2,41;272,97;43.898,11;113,26;160,82;18,21
22122;Fazenda Estrela;Ambiente E;RB867515;4;24,03;403,46;54.447,72;16,79;134,95;2,27
22223;Fazenda Estrela;Ambiente E;RB867515;5;24,03;791,39;119.203,11;32,93;150,62;4,96
22425;Fazenda Estrela;Ambiente E;RB975242;1;1,56;95,51;10.595,92;61,22;110,94;6,79
22526;Fazenda Estrela;Ambiente D;RB975242;2;1,56;126,93;17.471,30;81,37;137,64;11,20
22122;Fazenda Estrela;Ambiente D;RB867515;4;4,94;82,67;11.156,81;16,74;134,95;2,26
22223;Fazenda Estrela;Ambiente D;RB867515;5;4,94;216,61;32.627,84;43,85;150,63;6,60
22122;Fazenda Estrela;Ambiente E;RB975201;4;7,68;221,19;29.849,72;28,80;134,95;3,89
22223;Fazenda Estrela;Ambiente E;RB975201;5;7,68;387,77;58.407,35;50,49;150,62;7,61
22122;Fazenda Estrela;Ambiente E;RB975201;4;10,32;346,50;46.761,22;33,58;134,95;4,53
22223;Fazenda Estrela;Ambiente E;RB975201;5;10,32;521,76;78.588,53;50,56;150,62;7,62
22122;Fazenda Estrela;Ambiente D;RB867515;4;1,53;46,10;6.221,59;30,13;134,95;4,07
22223;Fazenda Estrela;Ambiente D;RB867515;5;1,53;68,56;10.328,25;44,81;150,64;6,75
22122;Fazenda Estrela;Ambiente D;RB867515;4;5,73;172,02;23.214,87;30,02;134,95;4,05
22223;Fazenda Estrela;Ambiente D;RB867515;5;5,73;257,14;38.732,82;44,88;150,63;6,76
22122;Fazenda Estrela;Ambiente D;RB867515;4;2,33;71,12;9.598,08;30,52;134,95;4,12
22223;Fazenda Estrela;Ambiente D;RB867515;5;2,33;107,20;16.146,28;46,01;150,62;6,93
22122;Estância Três irmãos;Ambiente E;SP83-5073;3;3,27;163,18;19.917,35;49,90;122,06;6,09
22223;Estância Três irmãos;Ambiente E;SP83-5073;4;3,27;126,02;11.893,48;38,54;94,37;3,64
22425;Estância Três irmãos;Ambiente E;RB975242;1;18,76;1.735,01;249.732,18;92,48;143,94;13,31
22526;Estância Três irmãos;Ambiente E;RB975242;2;18,76;1.699,93;264.172,36;90,61;155,40;14,08
22122;Estância Três irmãos;Ambiente E;SP83-5073;3;5,98;299,69;36.580,23;50,12;122,06;6,12
22223;Estância Três irmãos;Ambiente E;SP83-5073;4;6,14;236,63;22.331,68;38,54;94,37;3,64
22425;Estância Três irmãos;Ambiente E;RB975242;1;9,55;883,26;127.133,46;92,49;143,94;13,31
22526;Estância Três irmãos;Ambiente E;RB975242;2;9,55;767,14;119.214,59;80,33;155,40;12,48
22122;Estância Três irmãos;Ambiente E;SP83-5073;3;12,47;624,04;76.169,80;50,04;122,06;6,11
22223;Estância Três irmãos;Ambiente E;SP83-5073;4;12,56;484,85;45.757,74;38,60;94,37;3,64
22122;Estância Três irmãos;Ambiente E;SP83-5073;3;5,63;281,30;34.334,93;49,96;122,06;6,10
22223;Estância Três irmãos;Ambiente E;SP83-5073;4;5,63;217,41;20.517,76;38,62;94,37;3,64
22122;Fazenda São José;Ambiente E;RB867515;5;14,66;252,51;30.099,16;17,22;119,20;2,05
22122;Fazenda São José;Ambiente E;RB867515;5;23,40;403,34;48.077,72;17,24;119,20;2,05
22122;Fazenda São José;Ambiente E;RB867515;5;7,99;137,93;16.440,43;17,26;119,20;2,06
22122;Fazenda São José;Ambiente E;RB867515;5;2,35;51,72;7.057,80;22,01;136,47;3,00
22324;Fazenda São José;Ambiente E;CTC9006;1;19,04;2.613,81;398.777,42;137,28;152,57;20,94
22425;Fazenda São José;Ambiente E;CTC9006;2;5,91;491,57;69.743,97;83,18;141,88;11,80
22526;Fazenda São José;Ambiente E;CTC9006;3;19,04;1.475,82;216.861,29;77,51;146,94;11,39
22122;Fazenda São José;Ambiente E;RB867515;5;2,23;49,51;6.757,14;22,20;136,47;3,03
22324;Fazenda São José;Ambiente E;CTC9006;1;27,10;3.720,63;567.639,92;137,29;152,57;20,95
22425;Fazenda São José;Ambiente E;CTC9006;2;27,10;2.253,95;319.790,43;83,17;141,88;11,80
22526;Fazenda São José;Ambiente E;CTC9006;3;27,10;2.113,56;324.959,00;77,99;153,75;11,99
22122;Fazenda São José;Ambiente E;RB867515;5;3,73;82,54;11.264,36;22,13;136,47;3,02
22324;Fazenda São José;Ambiente E;CTC9006;1;10,08;1.383,40;211.059,51;137,24;152,57;20,94
22425;Fazenda São José;Ambiente E;CTC9006;2;10,08;838,14;118.915,43;83,15;141,88;11,80
22526;Fazenda São José;Ambiente E;CTC9006;3;10,08;785,88;120.828,70;77,96;153,75;11,99
22122;Fazenda São José;Ambiente E;RB867515;5;14,62;321,40;43.863,19;21,98;136,47;3,00
22324;Fazenda São José;Ambiente E;CTC9006;1;11,35;1.559,27;237.891,20;137,38;152,57;20,96
22425;Fazenda São José;Ambiente E;CTC9006;2;11,35;944,70;134.033,91;83,23;141,88;11,81
22526;Fazenda São José;Ambiente E;CTC9006;3;11,35;885,57;136.156,62;78,02;153,75;12,00
22122;Fazenda São José;Ambiente E;RB867515;5;5,15;113,36;15.470,51;22,01;136,47;3,00
22122;Fazenda São José;Ambiente E;RB867515;5;14,31;314,80;42.961,63;22,00;136,47;3,00
22122;Fazenda São José;Ambiente E;RB867515;5;6,93;152,99;20.878,64;22,08;136,48;3,01
22122;Fazenda São José;Ambiente E;RB867515;5;8,31;182,71;24.934,79;21,99;136,47;3,00
22122;Fazenda São José;Ambiente E;RB867515;5;11,29;248,95;33.975,46;22,05;136,48;3,01
22223;Fazenda São José;Ambiente E;CTC9006;1;1,00;38,12;5.262,09;38,12;138,04;5,26
22122;Estância Santa Rita de Cássia;Ambiente E;SP83-5073;3;8,41;507,08;60.981,34;60,29;120,26;7,25
22223;Estância Santa Rita de Cássia;Ambiente E;SP83-5073;4;8,41;298,65;31.156,41;35,51;104,33;3,70
22425;Estância Santa Rita de Cássia;Ambiente E;RB975242;1;8,30;878,07;128.231,01;105,79;146,04;15,45
22526;Estância Santa Rita de Cássia;Ambiente E;RB975242;2;8,30;741,98;111.476,98;89,40;150,24;13,43
22122;Estância Santa Rita de Cássia;Ambiente E;SP83-5073;3;8,46;510,50;61.393,36;60,34;120,26;7,26
22223;Estância Santa Rita de Cássia;Ambiente E;SP83-5073;4;8,52;303,39;31.651,25;35,61;104,33;3,71
22425;Estância Santa Rita de Cássia;Ambiente E;RB975242;1;7,63;807,52;117.927,98;105,84;146,04;15,46
22526;Estância Santa Rita de Cássia;Ambiente E;RB975242;2;7,63;756,14;113.604,70;99,10;150,24;14,89
22122;Estância Santa Rita de Cássia;Ambiente E;SP83-5073;3;11,27;679,54;81.722,00;60,30;120,26;7,25
22223;Estância Santa Rita de Cássia;Ambiente E;SP83-5073;4;11,42;406,50;42.407,98;35,60;104,33;3,71
22425;Estância Santa Rita de Cássia;Ambiente E;RB975242;1;8,80;930,97;135.955,60;105,79;146,04;15,45
22526;Estância Santa Rita de Cássia;Ambiente E;RB975242;2;8,80;872,74;131.122,63;99,18;150,24;14,90
22122;Estância Santa Rita de Cássia;Ambiente E;SP83-5073;3;3,86;233,09;28.031,82;60,39;120,26;7,26
22223;Estância Santa Rita de Cássia;Ambiente E;SP83-5073;4;3,92;139,90;14.595,43;35,69;104,33;3,72
22425;Estância Santa Rita de Cássia;Ambiente E;RB975242;1;8,34;882,92;128.939,27;105,87;146,04;15,46
22526;Estância Santa Rita de Cássia;Ambiente E;RB975242;2;8,34;726,92;109.214,28;87,16;150,24;13,10
22122;Fazenda Santa Irene III;Ambiente D;RB867515;4;2,03;97,30;12.341,03;47,93;126,84;6,08
22223;Fazenda Santa Irene III;Ambiente D;RB867515;5;2,03;68,59;6.606,61;33,79;96,32;3,25
22425;Fazenda Santa Irene III;Ambiente D;RB966928;1;38,52;3.407,57;465.086,95;88,46;136,49;12,07
22526;Fazenda Santa Irene III;Ambiente D;RB966928;2;38,52;3.411,35;480.954,57;88,56;140,99;12,49
22122;Fazenda Santa Irene III;Ambiente E;RB867515;4;9,37;449,34;56.992,22;47,95;126,84;6,08
22223;Fazenda Santa Irene III;Ambiente E;RB867515;5;9,37;316,90;30.523,94;33,82;96,32;3,26
22425;Fazenda Santa Irene III;Ambiente E;RB966928;1;1,11;97,88;13.359,13;88,18;136,49;12,04
22526;Fazenda Santa Irene III;Ambiente D;RB966928;2;1,11;98,64;13.907,37;88,86;140,99;12,53
22122;Fazenda Santa Irene III;Ambiente E;RB867515;4;8,77;433,84;55.026,24;49,47;126,84;6,27
22223;Fazenda Santa Irene III;Ambiente E;RB867515;5;8,77;296,81;28.589,51;33,84;96,32;3,26
22425;Fazenda Santa Irene III;Ambiente E;RB966928;1;13,24;1.170,98;159.822,68;88,44;136,49;12,07
22526;Fazenda Santa Irene III;Ambiente D;RB966928;2;13,24;1.173,21;165.407,18;88,61;140,99;12,49
22122;Fazenda Santa Irene III;Ambiente E;RB867515;4;7,52;394,73;50.065,57;52,49;126,84;6,66
22223;Fazenda Santa Irene III;Ambiente E;RB867515;5;7,52;254,55;24.518,38;33,85;96,32;3,26
22425;Fazenda Santa Irene III;Ambiente E;RB966928;1;33,55;2.968,51;405.160,62;88,48;136,49;12,08
22526;Fazenda Santa Irene III;Ambiente E;RB966928;2;33,55;2.970,63;418.817,49;88,54;140,99;12,48
22122;Fazenda Santa Irene III;Ambiente E;RB867515;4;27,87;1.420,58;180.181,12;50,97;126,84;6,47
22223;Fazenda Santa Irene III;Ambiente E;RB867515;5;27,87;942,41;90.773,95;33,81;96,32;3,26
22425;Fazenda Santa Irene III;Ambiente E;RB966928;1;7,14;483,51;58.447,94;67,72;120,88;8,19
22526;Fazenda Santa Irene III;Ambiente E;RB966928;2;7,14;631,90;89.088,70;88,50;140,99;12,48
22122;Fazenda Santa Irene III;Ambiente D;RB867515;4;8,66;415,39;52.687,02;47,97;126,84;6,08
22223;Fazenda Santa Irene III;Ambiente D;RB867515;5;8,66;292,59;28.182,54;33,79;96,32;3,25
22425;Fazenda Santa Irene III;Ambiente D;RB966928;1;36,07;2.443,35;295.360,55;67,74;120,88;8,19
22526;Fazenda Santa Irene III;Ambiente E;RB966928;2;36,07;3.193,07;450.178,82;88,52;140,99;12,48
22122;Fazenda Santa Irene III;Ambiente D;RB867515;4;10,06;482,55;61.204,68;47,97;126,84;6,08
22223;Fazenda Santa Irene III;Ambiente D;RB867515;5;10,06;340,14;32.762,64;33,81;96,32;3,26
22425;Fazenda Santa Irene III;Ambiente D;RB966928;1;30,02;2.033,56;245.823,23;67,74;120,88;8,19
22526;Fazenda Santa Irene III;Ambiente D;RB966928;2;30,02;2.658,78;374.850,45;88,57;140,99;12,49
22122;Fazenda Santa Irene III;Ambiente E;RB867515;4;4,51;216,11;27.410,70;47,92;126,84;6,08
22223;Fazenda Santa Irene III;Ambiente E;RB867515;5;4,51;152,05;14.646,08;33,71;96,32;3,25
22122;Fazenda Santa Irene III;Ambiente E;RB867515;4;19,12;974,08;123.548,24;50,95;126,84;6,46
22223;Fazenda Santa Irene III;Ambiente E;RB867515;5;19,12;646,56;62.277,32;33,82;96,32;3,26
22122;Fazenda Santa Irene III;Ambiente D;RB867515;4;14,57;764,48;96.963,49;52,47;126,84;6,66
22223;Fazenda Santa Irene III;Ambiente D;RB867515;5;14,57;492,29;47.417,88;33,79;96,32;3,25
22122;Fazenda Santa Irene III;Ambiente D;RB867515;4;8,31;398,42;50.533,59;47,94;126,84;6,08
22223;Fazenda Santa Irene III;Ambiente D;RB867515;5;8,31;368,67;35.510,68;44,36;96,32;4,27
22122;Fazenda Santa Irene III;Ambiente D;RB867515;4;3,55;170,36;21.607,96;47,99;126,84;6,09
22223;Fazenda Santa Irene III;Ambiente D;RB867515;5;3,55;157,35;15.156,20;44,32;96,32;4,27
22122;Fazenda Santa Irene III;Ambiente D;RB867515;4;36,34;1.907,77;241.974,78;52,50;126,84;6,66
22223;Fazenda Santa Irene III;Ambiente D;RB867515;5;36,34;1.612,30;155.299,40;44,37;96,32;4,27
22122;Fazenda Santa Irene III;Ambiente D;IAC87-3396;4;16,98;1.330,75;158.992,15;78,37;119,48;9,36
22223;Fazenda Santa Irene III;Ambiente D;IAC87-3396;5;16,98;1.286,87;131.615,56;75,79;102,28;7,75
22324;Fazenda Santa Irene III;Ambiente D;IAC87-3396;6;16,98;1.356,46;156.170,42;79,89;115,13;9,20
22425;Fazenda Santa Irene III;Ambiente D;IAC87-3396;7;16,98;1.103,74;140.908,87;65,00;127,67;8,30
22122;Fazenda Santa Irene III;Ambiente D;RB966928;4;8,56;589,42;73.466,72;68,86;124,64;8,58
22223;Fazenda Santa Irene III;Ambiente D;RB966928;5;8,56;648,41;66.316,45;75,75;102,28;7,75
22324;Fazenda Santa Irene III;Ambiente D;RB966928;6;8,56;682,99;78.632,72;79,79;115,13;9,19
22425;Fazenda Santa Irene III;Ambiente D;RB966928;7;8,56;575,70;66.288,88;67,25;115,14;7,74
22122;Fazenda Santa Irene III;Ambiente D;RB966928;4;19,66;1.454,24;181.259,61;73,97;124,64;9,22
22223;Fazenda Santa Irene III;Ambiente D;RB966928;5;19,66;1.490,70;152.462,62;75,82;102,28;7,75
22324;Fazenda Santa Irene III;Ambiente D;RB966928;6;19,66;1.570,28;180.787,60;79,87;115,13;9,20
22425;Fazenda Santa Irene III;Ambiente D;RB966928;7;19,66;1.322,56;152.285,11;67,27;115,14;7,75
22122;Fazenda Santa Irene III;Ambiente D;RB966928;4;15,02;1.033,27;128.789,83;68,79;124,64;8,57
22223;Fazenda Santa Irene III;Ambiente D;RB966928;5;15,02;1.075,72;113.730,61;71,62;105,72;7,57
22324;Fazenda Santa Irene III;Ambiente D;RB966928;6;15,02;1.199,15;138.059,22;79,84;115,13;9,19
22425;Fazenda Santa Irene III;Ambiente D;RB966928;7;15,02;1.093,88;124.219,67;72,83;113,56;8,27
22122;Fazenda Santa Irene III;Ambiente D;RB966928;4;9,61;661,41;82.440,11;68,83;124,64;8,58
22223;Fazenda Santa Irene III;Ambiente D;RB966928;5;9,61;687,39;72.674,12;71,53;105,72;7,56
22324;Fazenda Santa Irene III;Ambiente D;RB966928;6;9,61;767,80;88.397,36;79,90;115,13;9,20
22425;Fazenda Santa Irene III;Ambiente D;RB966928;7;9,61;700,43;79.540,66;72,89;113,56;8,28
22122;Fazenda Santa Irene III;Ambiente D;RB966928;4;14,32;1.329,37;170.874,53;92,83;128,54;11,93
22223;Fazenda Santa Irene III;Ambiente D;RB966928;5;14,37;1.029,58;108.851,79;71,65;105,72;7,57
22324;Fazenda Santa Irene III;Ambiente D;RB966928;6;14,37;1.147,54;132.117,52;79,86;115,13;9,19
22425;Fazenda Santa Irene III;Ambiente D;RB966928;7;14,37;1.047,03;118.900,47;72,86;113,56;8,27
22122;Fazenda Santa Irene III;Ambiente D;RB966928;4;18,19;1.688,57;217.046,45;92,83;128,54;11,93
22223;Fazenda Santa Irene III;Ambiente D;RB966928;5;18,14;1.298,53;137.286,91;71,58;105,72;7,57
22324;Fazenda Santa Irene III;Ambiente D;RB966928;6;18,14;1.448,64;166.783,49;79,86;115,13;9,19
22425;Fazenda Santa Irene III;Ambiente D;RB966928;7;18,14;1.322,04;150.129,81;72,88;113,56;8,28
22122;Fazenda Santa Irene III;Ambiente D;RB966928;4;18,98;1.404,26;175.031,12;73,99;124,64;9,22
22223;Fazenda Santa Irene III;Ambiente D;RB966928;5;18,98;1.278,45;130.754,54;67,36;102,28;6,89
22324;Fazenda Santa Irene III;Ambiente D;RB966928;6;18,98;1.516,22;174.563,54;79,89;115,13;9,20
22425;Fazenda Santa Irene III;Ambiente D;RB966928;7;18,98;1.277,38;147.082,95;67,30;115,14;7,75
22122;Fazenda Santa Irene III;Ambiente D;RB966928;5;12,94;1.158,75;138.441,67;89,55;119,48;10,70
22223;Fazenda Santa Irene III;Ambiente D;RB966928;6;12,94;980,28;100.259,08;75,76;102,28;7,75
22324;Fazenda Santa Irene III;Ambiente D;RB966928;7;12,94;1.033,26;118.960,25;79,85;115,13;9,19
22122;Fazenda Santa Irene III;Ambiente D;RB966928;5;14,27;1.277,82;152.668,55;89,55;119,48;10,70
22223;Fazenda Santa Irene III;Ambiente D;RB966928;6;14,27;1.081,36;110.596,59;75,78;102,28;7,75
22324;Fazenda Santa Irene III;Ambiente D;RB966928;7;14,27;1.140,16;131.267,24;79,90;115,13;9,20
22122;Fazenda Santa Irene III;Ambiente D;RB966928;4;18,99;1.405,12;175.137,67;73,99;124,64;9,22
22223;Fazenda Santa Irene III;Ambiente D;RB966928;5;18,99;1.312,14;134.199,94;69,10;102,28;7,07
22324;Fazenda Santa Irene III;Ambiente D;RB966928;6;18,99;1.516,22;174.563,54;79,84;115,13;9,19
22425;Fazenda Santa Irene III;Ambiente D;RB966928;7;18,99;1.230,24;156.902,11;64,78;127,54;8,26
22122;Fazenda Santa Irene III;Ambiente D;RB966928;4;17,57;1.631,19;209.670,27;92,84;128,54;11,93
22223;Fazenda Santa Irene III;Ambiente D;RB966928;5;17,57;1.118,69;118.273,68;63,67;105,72;6,73
22324;Fazenda Santa Irene III;Ambiente D;RB966928;6;17,57;1.403,16;161.546,67;79,86;115,13;9,19
22425;Fazenda Santa Irene III;Ambiente D;RB966928;7;17,57;1.540,99;150.309,18;87,71;97,54;8,55
22122;Fazenda Santa Irene III;Ambiente D;RB966928;4;14,16;1.314,49;168.962,52;92,83;128,54;11,93
22223;Fazenda Santa Irene III;Ambiente D;RB966928;5;14,16;1.013,66;107.169,44;71,59;105,72;7,57
22324;Fazenda Santa Irene III;Ambiente D;RB966928;6;14,16;1.130,33;130.136,25;79,83;115,13;9,19
22425;Fazenda Santa Irene III;Ambiente D;RB966928;7;14,16;1.241,53;121.099,79;87,68;97,54;8,55
22122;Fazenda Santa Irene III;Ambiente D;RB966928;4;14,29;1.326,17;170.464,36;92,80;128,54;11,93
22223;Fazenda Santa Irene III;Ambiente D;RB966928;5;14,29;1.069,36;113.057,60;74,83;105,72;7,91
22324;Fazenda Santa Irene III;Ambiente D;RB966928;6;14,29;1.112,49;135.247,93;77,85;121,57;9,46
22425;Fazenda Santa Irene III;Ambiente D;RB966928;7;14,29;1.217,75;118.779,77;85,22;97,54;8,31
22122;Fazenda Santa Irene III;Ambiente D;RB966928;4;14,62;1.356,99;174.424,77;92,82;128,54;11,93
22223;Fazenda Santa Irene III;Ambiente D;RB966928;5;14,62;1.093,23;115.581,47;74,78;105,72;7,91
22324;Fazenda Santa Irene III;Ambiente D;RB966928;6;14,62;1.137,65;138.305,62;77,81;121,57;9,46
22425;Fazenda Santa Irene III;Ambiente D;RB966928;7;14,62;1.245,30;121.467,14;85,18;97,54;8,31
22122;Fazenda Santa Irene III;Ambiente D;RB966928;4;17,87;1.659,91;213.361,83;92,89;128,54;11,94
22223;Fazenda Santa Irene III;Ambiente D;RB966928;5;17,87;1.338,04;141.464,49;74,88;105,72;7,92
22324;Fazenda Santa Irene III;Ambiente D;RB966928;6;17,87;1.391,55;169.172,82;77,87;121,57;9,47
22425;Fazenda Santa Irene III;Ambiente D;RB966928;7;17,87;1.522,68;148.523,20;85,21;97,54;8,31
22122;Fazenda Santa Irene III;Ambiente D;RB966928;4;18,70;1.343,18;176.574,68;71,83;131,46;9,44
22223;Fazenda Santa Irene III;Ambiente D;RB966928;5;18,70;1.269,51;148.095,49;67,89;116,66;7,92
22324;Fazenda Santa Irene III;Ambiente D;RB966928;6;18,70;1.456,23;177.036,73;77,87;121,57;9,47
22425;Fazenda Santa Irene III;Ambiente D;RB966928;7;18,70;1.177,48;150.172,83;62,97;127,54;8,03
22122;Fazenda Santa Irene III;Ambiente D;RB966928;5;14,22;962,32;126.506,95;67,67;131,46;8,90
22223;Fazenda Santa Irene III;Ambiente D;RB966928;6;14,22;965,34;112.612,44;67,89;116,66;7,92
22324;Fazenda Santa Irene III;Ambiente D;RB966928;7;14,22;1.106,50;134.519,34;77,81;121,57;9,46
22122;Fazenda Santa Irene III;Ambiente D;RB966928;5;14,02;960,67;126.290,54;68,52;131,46;9,01
22223;Fazenda Santa Irene III;Ambiente D;RB966928;6;14,02;951,76;111.028,48;67,89;116,66;7,92
22324;Fazenda Santa Irene III;Ambiente D;RB966928;7;14,02;1.090,91;132.624,45;77,81;121,57;9,46
22122;Fazenda Santa Irene III;Ambiente D;RB966928;4;14,76;1.060,21;139.375,48;71,83;131,46;9,44
22223;Fazenda Santa Irene III;Ambiente D;RB966928;5;14,76;1.001,99;116.888,34;67,89;116,66;7,92
22324;Fazenda Santa Irene III;Ambiente D;RB966928;6;14,76;1.148,42;139.615,64;77,81;121,57;9,46
22425;Fazenda Santa Irene III;Ambiente D;RB966928;7;14,76;910,55;113.918,85;61,69;125,11;7,72
22122;Fazenda Santa Irene III;Ambiente D;RB966928;4;5,87;412,00;54.161,28;70,19;131,46;9,23
22223;Fazenda Santa Irene III;Ambiente D;RB966928;5;5,87;399,10;46.557,08;67,99;116,66;7,93
22324;Fazenda Santa Irene III;Ambiente D;RB966928;6;5,87;457,34;55.599,04;77,91;121,57;9,47
22425;Fazenda Santa Irene III;Ambiente D;RB966928;7;5,87;361,82;45.267,21;61,64;125,11;7,71
22122;Fazenda Santa Irene III;Ambiente D;RB966928;4;16,70;1.172,08;154.082,19;70,18;131,46;9,23
22223;Fazenda Santa Irene III;Ambiente D;RB966928;5;16,70;1.133,72;132.255,04;67,89;116,66;7,92
22324;Fazenda Santa Irene III;Ambiente D;RB966928;6;16,70;1.300,53;158.107,70;77,88;121,57;9,47
22425;Fazenda Santa Irene III;Ambiente D;RB966928;7;16,70;1.030,27;128.896,77;61,69;125,11;7,72
22122;Fazenda Santa Irene III;Ambiente D;RB966928;4;8,18;546,91;71.896,32;66,86;131,46;8,79
22223;Fazenda Santa Irene III;Ambiente D;RB966928;5;8,18;555,26;64.773,90;67,88;116,66;7,92
22324;Fazenda Santa Irene III;Ambiente D;RB966928;6;8,18;637,00;77.440,93;77,87;121,57;9,47
22425;Fazenda Santa Irene III;Ambiente D;RB966928;7;8,18;504,21;63.081,49;61,64;125,11;7,71
22122;Fazenda Santa Irene III;Ambiente D;RB966928;5;20,75;1.501,00;196.413,67;72,34;130,86;9,47
22223;Fazenda Santa Irene III;Ambiente D;RB966928;6;20,75;1.466,65;172.207,27;70,68;117,42;8,30
22324;Fazenda Santa Irene III;Ambiente D;RB966928;7;20,75;1.620,61;182.667,32;78,10;112,72;8,80
22122;Fazenda Santa Irene III;Ambiente D;RB966928;5;20,35;1.471,63;192.570,61;72,32;130,86;9,46
22223;Fazenda Santa Irene III;Ambiente D;RB966928;6;20,35;1.438,40;168.889,84;70,68;117,42;8,30
22324;Fazenda Santa Irene III;Ambiente D;RB966928;7;20,35;1.589,40;179.149,19;78,10;112,72;8,80
22122;Fazenda Santa Irene III;Ambiente D;RB966928;5;19,38;1.402,18;183.483,35;72,35;130,86;9,47
22223;Fazenda Santa Irene III;Ambiente D;RB966928;6;19,38;1.232,08;144.664,93;63,57;117,42;7,46
22324;Fazenda Santa Irene III;Ambiente D;RB966928;7;19,38;1.513,69;170.615,82;78,11;112,72;8,80
